prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline
"Translate the following sentence from Wolof to English:
Q: Sokolaa bu tang bi dafa weesu yu Belsik digle, ndoxi firiwi yi dañoo seer waaye dañoo neex lool.
A:","Sokolaa bu tang bi dafa weesu yu Belsik digle, ndoxi firiwi yi dañoo seer waaye dañoo neex lool.",The hot chocolate is up to Belgian standards. Fruit juices are pricey but excellent.,The sun is shining brightly in Belgium.,11.568133158657606,2.0315766105349127,18.375
"Translate the following sentence from Wolof to English:
Q: Tukki yu bare danu len di def ci xeer yi ci biir at mi, te gaañu gaañu yi ndax xeer yooyu bariwul.
A:","Tukki yu bare danu len di def ci xeer yi ci biir at mi, te gaañu gaañu yi ndax xeer yooyu bariwul.","Many trips to the reef are made all year around, and injuries due to any of these causes on the reef are rare.","The man who was in the car with the woman, he was the one who killed her.",12.71914139916194,1.6913956476085643,13.8125
"Translate the following sentence from Wolof to English:
Q: Ba léegi, jëllël digal njiit yin, nangul bepp gindikaay, ak bàyyil xel ci yëgle yu am kaaraange.
A:","Ba léegi, jëllël digal njiit yin, nangul bepp gindikaay, ak bàyyil xel ci yëgle yu am kaaraange.","Still, take advice from authorities, obey all signs, and pay close attention to safety warnings.","I am a student, and I am studying English, and I want to learn Wolof.",15.069939019724144,4.580142861049254,13.625
"Translate the following sentence from Wolof to English:
Q: Jëni boks yi ci wetu tefes yi ak dex yi bawoo ci Oktoobar ba ci Awril ci bëj-ganaaru 1770. Mën nañ leen a gis ci biti yenn saay.
A:",Jëni boks yi ci wetu tefes yi ak dex yi bawoo ci Oktoobar ba ci Awril ci bëj-ganaaru 1770. Mën nañ leen a gis ci biti yenn saay.,Box jellyfish occur near beaches and near river estuaries from October to April north of 1770. They can occasionally be found outside these times.,The first boxing match was held in October 1770 in London.,11.775409077631334,1.0027521237451538,14.6875
"Translate the following sentence from Wolof to English:
Q: Rekin am nañu dëgg, wante du ñu faral di songu nit ñi. Lu ëpp ci rekin yi dañoo ragal nit ñi te danuy feey dem seen yoon suñu gisee nit.
A:","Rekin am nañu dëgg, wante du ñu faral di songu nit ñi. Lu ëpp ci rekin yi dañoo ragal nit ñi te danuy feey dem seen yoon suñu gisee nit.","Sharks do exist, however they rarely attack humans. Most sharks are scared of humans and would swim away.","If you want to eat, you must first wash your hands. You must wash your hands before you eat.",13.410294774723077,2.0756188713250037,12.375
"Translate the following sentence from Wolof to English:
Q: Jasit yu nekk ci doxu xorom yi duñu dund nimu waree ci ocean bi, seen dëkkuwaay buñu gëna miin mooy ci wetu dex yi ci bëj-ganaaru Rockhampton.
A:","Jasit yu nekk ci doxu xorom yi duñu dund nimu waree ci ocean bi, seen dëkkuwaay buñu gëna miin mooy ci wetu dex yi ci bëj-ganaaru Rockhampton.","Saltwater Crocodiles do not actively live in the ocean, their primary habitat is in river estuaries north from Rockhampton.",The following sentence is translated from Wolof to English:,9.458688310151263,0.976692559450621,23.125
"Translate the following sentence from Wolof to English:
Q: Jàpp palaas ci njëlbeen dafax may aji-tukki bi jàmm ci xel ni dina ñu am fenn fuñuy nelawee suñu àgee fiñu jëm.
A:",Jàpp palaas ci njëlbeen dafax may aji-tukki bi jàmm ci xel ni dina ñu am fenn fuñuy nelawee suñu àgee fiñu jëm.,Booking in advance gives the traveller peace of mind that they will have somewhere to sleep once they arrive at their destination.,The following sentence is translated from Wolof to English:,8.985623945937864,1.146212677558107,18.125
"Translate the following sentence from Wolof to English:
Q: Agent de voyage yi dañooy faral di am ab déggoo ak yenn otel yuñu tànn, donte mën nga jàpp ni mën nañu jàpp yeneen melokaani dëkkuwaay, niki ay barabi camping, ci ab agent de voyage.
A:","Agent de voyage yi dañooy faral di am ab déggoo ak yenn otel yuñu tànn, donte mën nga jàpp ni mën nañu jàpp yeneen melokaani dëkkuwaay, niki ay barabi camping, ci ab agent de voyage.","Travel agents often have deals with specific hotels, although you may find it possible to book other forms of accommodation, like camping grounds, through a travel agent.","Travel agent will book your hotel reservation, and also arrange for your transportation to and from the airport, and also arrange for your camping, and also arrange for your camping.",24.81192467751326,2.7425380495222047,11.0
"Translate the following sentence from Wolof to English:
Q: Gniy yeengu ci tukki yénn say dagnuy mayé ndékki, ak yombalalla lula yobb/indi ci aydapor bi wala ay tukki ci ay roppalan ak ay keereuk dallu kaay.
A:","Gniy yeengu ci tukki yénn say dagnuy mayé ndékki, ak yombalalla lula yobb/indi ci aydapor bi wala ay tukki ci ay roppalan ak ay keereuk dallu kaay.","Travel agents usually offer packages that include breakfast, transportation arrangements to/from the airport or even combined flight and hotel packages.","If you want to eat meat, you must first kill it.",6.883615026313319,1.1873799573689774,18.25
"Translate the following sentence from Wolof to English:
Q: Meunagnala teyel tamit plase bi so soxla touti jot ngir xalat ci lii wala indalé sa yenen keit yii.
A:",Meunagnala teyel tamit plase bi so soxla touti jot ngir xalat ci lii wala indalé sa yenen keit yii.,They can also hold the reservation for you if you need time to think about the offer or procure other documents for your destination (e.g. visa).,I am not going to the market today because I have no money.,8.87731051953466,0.9619983704435895,12.625
"Translate the following sentence from Wolof to English:
Q: Ay alaman wala ay laaj tamit warna am ci keereuk tukki gi njeek laata moo am ci keereek noppalu kaay bi.
A:",Ay alaman wala ay laaj tamit warna am ci keereuk tukki gi njeek laata moo am ci keereek noppalu kaay bi.,Any amendments or requests though should be coursed through the travel agent first and not directly with the hotel.,I don't know how to say this in English.,5.322562438389158,1.3540902819918827,17.625
"Translate the following sentence from Wolof to English:
Q: Ngir yenn festiwaal, li ëpp ci way-fekkee yi ci festiwaalu misik yi dañuy decidé campé ci si bi, te way-fekkee yu ci ëpp dañ koy jàppee xaaj bu am solo ci luñuy dundu.
A:","Ngir yenn festiwaal, li ëpp ci way-fekkee yi ci festiwaalu misik yi dañuy decidé campé ci si bi, te way-fekkee yu ci ëpp dañ koy jàppee xaaj bu am solo ci luñuy dundu.","For some festivals, the vast majority of the attendants to music festivals decide to camp on site, and most attendants consider it a vital part of the experience.","The festival is held in the month of December, and the festival of music is held in the month of December, and the festival of music is held in the month of December, and the festival of music is held in the month of December, and the festival of music is held in the month of December, and the festival of music is held in the month of December, and the festival of music is held in the month of December, and the festival of music is held in the month of December",18.634997253563597,1.099429595145992,23.75
"Translate the following sentence from Wolof to English:
Q: Soo bëggee jege jëf ji dina laaj nga teela jog ngir am ab camping bi ngay dàl bu jegge misig bi.
A:",Soo bëggee jege jëf ji dina laaj nga teela jog ngir am ab camping bi ngay dàl bu jegge misig bi.,If you want to be close to the action you're going to have to get in early to get a camping site close to the music.,Soo bëggee jege jëf ji dina laaj nga teela jog ngir am ab camping bi ngay dàl bu jegge misig bi.,12.43029041771186,2.747878682374729,25.0
"Translate the following sentence from Wolof to English:
Q: Bul fàtte ni donte misik buñuy amal ci scène bi gëna mag mën naa jeex, mën naa am ay pàcc ci festiwaal yuy weyu du def misik ba ci diggu guddi.
A:","Bul fàtte ni donte misik buñuy amal ci scène bi gëna mag mën naa jeex, mën naa am ay pàcc ci festiwaal yuy weyu du def misik ba ci diggu guddi.","Remember that even though music on the main stages may have finished, there may be sections of the festival that will keep playing music until late into the night.",We are very happy to have you here for the festival.,13.629674176890367,1.3996615993016444,21.625
"Translate the following sentence from Wolof to English:
Q: Yenn fanaal yi dañu sóoraale ay kàmpiŋ ngir ñiy ñëw tey àndaale ay seeni doom yu ndaw.
A:",Yenn fanaal yi dañu sóoraale ay kàmpiŋ ngir ñiy ñëw tey àndaale ay seeni doom yu ndaw.,Some festivals have special camping areas for families with young children.,The people of the village are going to the camp to see the new school that has been built.,13.826443834422763,2.276859592073037,8.3125
"Translate the following sentence from Wolof to English:
Q: Su ngeen di romb bëj gànaaru Baltique ci jamonoy sedd, xool leen bu baax fu cabine bi nekk, ndax dox ci glaas dafa bari coow rawatina ci ñi mu gëna lor.
A:","Su ngeen di romb bëj gànaaru Baltique ci jamonoy sedd, xool leen bu baax fu cabine bi nekk, ndax dox ci glaas dafa bari coow rawatina ci ñi mu gëna lor.","If crossing the Northern Baltic in winter, check the cabin location, as going through ice causes quite horrible noise for those most affected.","No one can enter the cabin without a ticket, and you must have a ticket to enter the cabin.",19.232532697211436,5.865108044269315,17.5
"Translate the following sentence from Wolof to English:
Q: Kuruwasiyeer yu nekk Saint-Pétersbourg dañ ciy boole diir buñu def ci dëkk. Ñiy def ay kuriwasiyeer laaju ñu leen ñu joxe wisa (xool leen sàrt yi).
A:",Kuruwasiyeer yu nekk Saint-Pétersbourg dañ ciy boole diir buñu def ci dëkk. Ñiy def ay kuriwasiyeer laaju ñu leen ñu joxe wisa (xool leen sàrt yi).,Saint Petersburg cruises include time in town. Cruise passengers are exempted from visa requirements (check the terms).,The Saint-Petersburg Zoo has a polar bear named Yuri. He is the only polar bear in the zoo.,17.11570273389078,2.1300733682208985,13.0
"Translate the following sentence from Wolof to English:
Q: Casinos danuy def lunu mën ngir yokk waxtu ak xaalis bi nga xam ne kiliyen yi moom lanuy def ci seen bërëb yi. Palanteer ak montar du fa am, te gennukaay bi dafay jafee gis.
A:","Casinos danuy def lunu mën ngir yokk waxtu ak xaalis bi nga xam ne kiliyen yi moom lanuy def ci seen bërëb yi. Palanteer ak montar du fa am, te gennukaay bi dafay jafee gis.","Casinos typically make many efforts to maximize time and money spent by guests. Windows and clocks are usually absent, and exits can be hard to find.",Casinos are not allowed to open in the city. The mayor and the council will not allow it.,15.510568369617777,4.261567601190962,15.25
"Translate the following sentence from Wolof to English:
Q: Dañuy faral di wàññi seeni njëg ci lekk yi ñuy jaay, ci naan yi ak ci féexalukaayi xol yi, ngir bégal seeni kliyaan ngir ñu baña dem feneen.
A:","Dañuy faral di wàññi seeni njëg ci lekk yi ñuy jaay, ci naan yi ak ci féexalukaayi xol yi, ngir bégal seeni kliyaan ngir ñu baña dem feneen.","They usually have special food, drink and entertainment offers, to keep guests in a good mood, and keep them at the premise.",The following sentence is translated from Wolof to English:,9.362714386155309,0.8212972720470026,20.75
"Translate the following sentence from Wolof to English:
Q: Yenn barab yi dañuy joxe ay sangar ci kër gi. Waaye, mandi dafay yàq até, te fokat yu aay yépp xam nañu solos àndak teey.
A:","Yenn barab yi dañuy joxe ay sangar ci kër gi. Waaye, mandi dafay yàq até, te fokat yu aay yépp xam nañu solos àndak teey.","Some venues offer alcoholic beverages on the house. However, drunkenness impairs judgement, and all good gamblers know the importance of staying sober.",I am going to the market to buy some food. I will come back soon.,9.70881645430233,0.9281188343168272,13.3125
"Translate the following sentence from Wolof to English:
Q: Képp ku nara dawal ci barab yuk awe yu ci melni ci kaw montagne warna soorale daje ak neige, glaas wala ay température yu sedd guyy.
A:","Képp ku nara dawal ci barab yuk awe yu ci melni ci kaw montagne warna soorale daje ak neige, glaas wala ay température yu sedd guyy.","Anyone who's going to drive at high latitudes or over mountain passes should consider the possibility of snow, ice, or freezing temperatures.","When it rains in the mountains, the snow melts and the temperature rises.",19.50594659841008,1.6967392551852396,12.9375
"Translate the following sentence from Wolof to English:
Q: Sooy dawal ci yoon yu am galaas ak neige dangay xam ni pëno yi duñu jàpp bu baax, kon bul melni kuy dawal ci goudron.
A:","Sooy dawal ci yoon yu am galaas ak neige dangay xam ni pëno yi duñu jàpp bu baax, kon bul melni kuy dawal ci goudron.","On icy and snowy roadways, friction is low and you cannot drive as if you were on bare asphalt.","Sooy dawal ci yoon yu am galaas ak neige dangay xam ni pëno yi duñu jàpp bu baax, kon bul melni kuy dawal ci goudron.",12.853800345201938,1.1524538390587937,25.0
"Translate the following sentence from Wolof to English:
Q: Ci jamanoy ngélaw yu tàr yi, nees bu bari ngir boloké leen mën naa wacc ci diir bu gàtt lool.
A:","Ci jamanoy ngélaw yu tàr yi, nees bu bari ngir boloké leen mën naa wacc ci diir bu gàtt lool.","During blizzards, enough snow to get you stuck can fall in very little time.","If you want to eat meat, you must first kill it.",14.126156406131681,2.9737492414477473,15.125
"Translate the following sentence from Wolof to English:
Q: Gis gis bi mën na wàññeeku tamit li ko waral di galas guy wadd wala ëff wala galas guy wow ci palanteeru woto yi.
A:",Gis gis bi mën na wàññeeku tamit li ko waral di galas guy wadd wala ëff wala galas guy wow ci palanteeru woto yi.,Visibility may also be restricted by falling or blowing snow or by condensation or ice on vehicle windows.,The man who is walking in the street is not a thief.,9.423594494418621,1.2943815027626757,19.25
"Translate the following sentence from Wolof to English:
Q: Ci beneen wàll, klimaa bu sedd bi ak neige bi lu jaado la ci yenn dëkk yu bari, te loolu du tere auto yi mëna daw at mi yépp te duñu am jafe-jafe yoon.
A:","Ci beneen wàll, klimaa bu sedd bi ak neige bi lu jaado la ci yenn dëkk yu bari, te loolu du tere auto yi mëna daw at mi yépp te duñu am jafe-jafe yoon.","On the other hand, icy and snowy conditions are normal in many countries, and traffic goes on mostly uninterrupted all year round.","If you want to go to the market, you should take a taxi, because there is no bus and the train is not running.",16.416749884855754,1.9271053422184345,14.75
"Translate the following sentence from Wolof to English:
Q: Safaris mooy xeeyna tourism bi geenee mak ci Africa ak waxtu yi geenee mak ci gniy sééti.
A:",Safaris mooy xeeyna tourism bi geenee mak ci Africa ak waxtu yi geenee mak ci gniy sééti.,Safaris are perhaps the greatest tourism draw in Africa and the highlight for many visitors.,Safaris in Africa are very popular.,21.461169676890503,7.150682764832732,13.875
"Translate the following sentence from Wolof to English:
Q: Baatuk safari ci ni ko ñepp xamee mooy tukki ci suuf si ngir xool dunduk mala yi ci Afrig bi ni mu rafété, rawatina ci àll bi.
A:","Baatuk safari ci ni ko ñepp xamee mooy tukki ci suuf si ngir xool dunduk mala yi ci Afrig bi ni mu rafété, rawatina ci àll bi.","The term safari in popular use refers to overland travel to view the stunning African wildlife, particularly on savanna.",The safari in the park is very interesting. It is a very good experience to see the animals in their natural habitat in Africa.,24.233298962397726,3.658883430086347,5.09375
"Translate the following sentence from Wolof to English:
Q: Yenn rab yi mën nañu ñëw ba jege auto bi ngeen nekk, lu ci melni ñay yi (éléphant yi) ak girafe yi, kon fàww nga yenn jumtukaay yi ngir xool leen bu baax.
A:","Yenn rab yi mën nañu ñëw ba jege auto bi ngeen nekk, lu ci melni ñay yi (éléphant yi) ak girafe yi, kon fàww nga yenn jumtukaay yi ngir xool leen bu baax.","Some animals, such as elephants and giraffes, tend to approach closely to cars and standard equipment will allow good viewing.","If you want to see an elephant and a giraffe, you must go to the zoo.",18.27175675756186,2.0875431824735666,14.375
"Translate the following sentence from Wolof to English:
Q: Ay gayndé, cheetahs ak ay ségg yénn say dagniy tooy, bugnu nékké gnaar ngalén di geenee gis.
A:","Ay gayndé, cheetahs ak ay ségg yénn say dagniy tooy, bugnu nékké gnaar ngalén di geenee gis.","Lions, cheetahs and leopards are sometimes shy and you will see them better with binoculars.",I am a cheetah and I am a lion. I am a hunter and I am a hunter. I am a hunter and I am a hunter. I am a hunter and I am a hunter. I am a hunter and I am a hunter. I am a hunter and I am a hunter. I am a hunter and I am a hunter. I am a hunter and I am a hunter. I am a hunter and I am a hunter. I am a hunter and I am a,10.616830931061704,0.7698539965460741,14.25
"Translate the following sentence from Wolof to English:
Q: Doxu safari (ñu gën ko xam ci ab “doxu àll”, “ doxantu safari, wala dem”cukki cukki”) dafa aju ci doxantu, doonte ay waxtu yu tuuti wala ay bés yu bare.
A:","Doxu safari (ñu gën ko xam ci ab “doxu àll”, “ doxantu safari, wala dem”cukki cukki”) dafa aju ci doxantu, doonte ay waxtu yu tuuti wala ay bés yu bare.","A walking safari (also called a ""bush walk"", ""hiking safari"", or going ""footing"") consists of hiking, either for a few hours or several days.","Doxu safari (ñu gën ko xam ci ab “doxu àll”, “ doxantu safari, wala dem”cukki cukki”) dafa aju ci doxantu, doonte ay waxtu yu tuuti wala ay bés yu bare.",15.971395723874343,1.7268919138039225,25.0
"Translate the following sentence from Wolof to English:
Q: Powu way laago yi dina am ci 24 Ut ba ci 5 Septumbar 2021. Yeneen xew xew dinanu leen amal ci yeneen bërëb ci biir Sapong.
A:",Powu way laago yi dina am ci 24 Ut ba ci 5 Septumbar 2021. Yeneen xew xew dinanu leen amal ci yeneen bërëb ci biir Sapong.,The Paralympics will take place from 24 August to 5 September 2021. Some events will be held in other locations throughout Japan.,"I will be in Dakar on September 24, 2021. I will be in the Sapong area.",22.74577345656443,3.831334149190149,13.9375
"Translate the following sentence from Wolof to English:
Q: Tokyo dina nekk mbenum dëkku Asi bu dalal ñaari olimpiku tàngoor, dalal po yi ci 1964.
A:","Tokyo dina nekk mbenum dëkku Asi bu dalal ñaari olimpiku tàngoor, dalal po yi ci 1964.","Tokyo will be the only Asian city to have hosted two summer Olympics, having hosted the games in 1964.","Tokyo is the capital of Japan, and it hosted the Olympic Games in 1964.",32.44710819471866,8.848389329859476,4.6875
"Translate the following sentence from Wolof to English:
Q: Su fekkee binduwoon nga ngir say tkki ak fafalnaaw ak fooy dal ci atum 2020 laata ñuy yëgle aj gi, mën nga nekk ci tolluwaay bu jafe.
A:","Su fekkee binduwoon nga ngir say tkki ak fafalnaaw ak fooy dal ci atum 2020 laata ñuy yëgle aj gi, mën nga nekk ci tolluwaay bu jafe.","If you booked your flights and accommodation for 2020 before the postponement was announced, you may have a tricky situation.",I will not be able to attend the graduation ceremony in 2020 because I am sick.,16.011024685703994,1.6913956476085643,11.3125
"Translate the following sentence from Wolof to English:
Q: Polotiku fomb bi dafay wuute, waaye bi weeru Màrs di waaja jeex polotiku fomb ndax coronavirus weesuwul Suwe 2020, Biñu jappee beneen dat ngir Olympik yi.
A:","Polotiku fomb bi dafay wuute, waaye bi weeru Màrs di waaja jeex polotiku fomb ndax coronavirus weesuwul Suwe 2020, Biñu jappee beneen dat ngir Olympik yi.","Cancellation policies vary, but as of late March most coronavirus-based cancellation policies don't extend to July 2020, when the Olympics had been scheduled.",The Olympic Games were postponed due to the coronavirus pandemic in 2020.,18.00867905695554,0.8528783148501171,18.0
"Translate the following sentence from Wolof to English:
Q: Jàpp nañu ni li ëpp co biyee xew-xew yi ñu jar digante 2 500 ak 130 000 ¥, biyee yu njëkk yi ñu jàr 7 000 ¥.
A:","Jàpp nañu ni li ëpp co biyee xew-xew yi ñu jar digante 2 500 ak 130 000 ¥, biyee yu njëkk yi ñu jàr 7 000 ¥.","It's expected that most event tickets will cost between ¥2,500 and ¥130,000, with typical tickets costing around ¥7,000.","If you want to buy two thousand five hundred yen and one hundred thirty thousand yen, you will have to pay seven thousand yen.",14.102093887031847,1.4093483905980193,11.25
"Translate the following sentence from Wolof to English:
Q: Paase ay yere mën na leena jàppale ñu wow.Otel yu baare am nañu feer aak bant bu nuy teg ngir paasejàand ng abale, don’t amul bu nekk ci neeg bi.
A:","Paase ay yere mën na leena jàppale ñu wow.Otel yu baare am nañu feer aak bant bu nuy teg ngir paasejàand ng abale, don’t amul bu nekk ci neeg bi.","Ironing damp clothes can help them dry. Many hotels have an iron and ironing board available for loan, even if one is not present in the room.","Please do not leave the room until I return. I will be back in a few minutes. Don’t leave until I come back, please.",16.61088558838984,3.177157802080515,14.8125
"Translate the following sentence from Wolof to English:
Q: Sudee amul weñ bu jàppandi, wala soo xalaatul sol ay kawaas, ko, di nga mëna jéema jëfandikoo ab wowalukaayu karaw, su amee.
A:","Sudee amul weñ bu jàppandi, wala soo xalaatul sol ay kawaas, ko, di nga mëna jéema jëfandikoo ab wowalukaayu karaw, su amee.","If an iron isn't available, or if you don't fancy wearing ironed socks, then you can try using a hairdryer, if available.","I am a student, and I want to learn English, so that I can speak it well, and I can also write it well, and I can also read it well, and I can also understand it well.",14.030166517129341,1.3536018732379203,9.1875
"Translate the following sentence from Wolof to English:
Q: Moytul baña nangu usine yi tàng lool (yu mëna waral muy peer, wala ci kaa yu gëna tàr yi, scorch).
A:","Moytul baña nangu usine yi tàng lool (yu mëna waral muy peer, wala ci kaa yu gëna tàr yi, scorch).","Be careful not to allow fabric to become too hot (which can cause shrinkage, or in extreme cases, scorch).","The fire is burning (the fire is burning, but the wood is not yet dry, the fire is not yet hot).",13.085360020242312,2.0930796132560903,11.5
"Translate the following sentence from Wolof to English:
Q: Am na anam yu bare yu nu mëna selalee ndox, yen gëna baax ci yenn galaangkoor yi.
A:","Am na anam yu bare yu nu mëna selalee ndox, yen gëna baax ci yenn galaangkoor yi.","There are different ways of purifying water, some more effective against specific threats.","I am not the one who is responsible for your problems, I am not the one who is to blame for your problems.",11.796323078774476,1.7911710595643588,2.859375
"Translate the following sentence from Wolof to English:
Q: Ci yenn diwaan baxal ndox benn waxtu doyna, ci yeneen danuy soxla waxtu yu bare.
A:","Ci yenn diwaan baxal ndox benn waxtu doyna, ci yeneen danuy soxla waxtu yu bare.","In some areas boiling water for a minute is enough, in others several minutes are needed.","If you want to eat meat, you must first slaughter a sheep.",12.82038152473754,2.6490337110357864,11.625
"Translate the following sentence from Wolof to English:
Q: Séggukaay yi dañoo wuute ci baaxaay, té war nga am jaaxle, kon war nga jënd ndox ci butel buñu tampoŋ joggé ci këru liggéey kay yu am doole.
A:","Séggukaay yi dañoo wuute ci baaxaay, té war nga am jaaxle, kon war nga jënd ndox ci butel buñu tampoŋ joggé ci këru liggéey kay yu am doole.","Filters vary in effectiveness, and should you have a concern, then you should consider buying your water in a sealed bottle from a reputable company.","If you want to drink water from the well, then you must first wash your hands with soap and water.",20.432704950285025,5.00039853178996,11.0625
"Translate the following sentence from Wolof to English:
Q: Tukkikat yi mën nañu taseek ay ràb yoo xamne miinu ñuleen ci seeni dëkk.
A:",Tukkikat yi mën nañu taseek ay ràb yoo xamne miinu ñuleen ci seeni dëkk.,Travellers may encounter animal pests that they are not familiar with in their home regions.,The man who is in the car is the one who is looking for the woman who is in the car.,14.557033051381618,2.0540268312306345,16.625
"Translate the following sentence from Wolof to English:
Q: Gunóor yi mën nañu yàq ñam yi, waral ay yaram yuy xasan wala ci kaa yu gëna bon, lawaal daŋar wala joxe ay infeksiyon.
A:","Gunóor yi mën nañu yàq ñam yi, waral ay yaram yuy xasan wala ci kaa yu gëna bon, lawaal daŋar wala joxe ay infeksiyon.","Pests can spoil food, cause irritation, or in a worse case cause allergic reactions, spread venom, or transmit infections.","If you have a fever, you should go to the doctor, because you may have an infection.",15.897989766485434,1.7156361558869555,7.875
"Translate the following sentence from Wolof to English:
Q: Feebar yuy wàllé ci seen bopp, wala mala yu soxor yi mëna saaga wala rey ay nit ci doole, duñ leen di faral di jàppee ni ay pest.
A:","Feebar yuy wàllé ci seen bopp, wala mala yu soxor yi mëna saaga wala rey ay nit ci doole, duñ leen di faral di jàppee ni ay pest.","Infectious diseases themselves, or dangerous animals that can injure or kill people by force, do not usually qualify as pests.","If you want to eat, you must first wash your hands, because if you don’t wash your hands, you will get sick.",14.150555227013358,1.6957663572656858,7.46875
"Translate the following sentence from Wolof to English:
Q: Jënd bu amul fay juuti mooy bunt ngir jënd ay marsandiis yu amul taks aak mo ci yenn barab.
A:",Jënd bu amul fay juuti mooy bunt ngir jënd ay marsandiis yu amul taks aak mo ci yenn barab.,Duty free shopping is the opportunity to buy goods exempted from taxes and excises at certain locations.,I am a man who has a lot of money and I am a man who has a lot of cars.,8.409236240607862,2.0540268312306345,15.9375
"Translate the following sentence from Wolof to English:
Q: Ñim dem tukki ci dëkk yu bari payum taks mën nañu fa sakkanalee xaalis ci beneen anam, ndax sàngara si ak sigaret si fala gëna yombee.
A:","Ñim dem tukki ci dëkk yu bari payum taks mën nañu fa sakkanalee xaalis ci beneen anam, ndax sàngara si ak sigaret si fala gëna yombee.","Travellers bound for countries with heavy taxation can sometimes save a considerable amount of money, especially on products such as alcoholic beverages and tobacco.","If you smoke cigarettes, you will get cancer.",6.483616591565649,0.6605771740355617,21.375
"Translate the following sentence from Wolof to English:
Q: Yoon bu nekk ci digante Point Marion ak Fairmont dafa mettee dawal ci tali Buffalo-Pittsburgh, da ñuy faral di jaar ci ay mbédd yu sori.
A:","Yoon bu nekk ci digante Point Marion ak Fairmont dafa mettee dawal ci tali Buffalo-Pittsburgh, da ñuy faral di jaar ci ay mbédd yu sori.","The stretch between Point Marion and Fairmont presents the most challenging driving conditions on the Buffalo-Pittsburgh Highway, passing frequently through isolated backwoods terrain.","You are not allowed to enter Point Marion and Fairmont without a ticket from Buffalo-Pittsburgh, because you are not a member of the club.",31.044891787256134,24.96894743842535,9.75
"Translate the following sentence from Wolof to English:
Q: Soo tàmmul dawal ci yooni kaw ga, jëlal say motuway foo toll: pent yuk awe,yoon yu sew, jaddukaay yu sew ñoo fa ëpp.
A:","Soo tàmmul dawal ci yooni kaw ga, jëlal say motuway foo toll: pent yuk awe,yoon yu sew, jaddukaay yu sew ñoo fa ëpp.","If you're not used to driving on country roads, keep your wits about you: steep grades, narrow lanes, and sharp curves predominate.","Soo tàmmul dawal ci yooni kaw ga, jëlal say motuway foo toll: pent yuk awe,yoon yu sew, jaddukaay yu sew ñoo fa ëpp.",11.240768561989551,1.4104555382959005,25.0
"Translate the following sentence from Wolof to English:
Q: Yemaley gaawaayu yuñuy wone ñoo gëna tuuti pàcc yuñu weesu ak yu jiitu — li ci ëpp 35 jàpp 40 ampeer (56 jàpp 64 km/w) — te seen nangu bu amul moo gëna am solo sudoon neneen lañ ko defee woon.
A:",Yemaley gaawaayu yuñuy wone ñoo gëna tuuti pàcc yuñu weesu ak yu jiitu — li ci ëpp 35 jàpp 40 ampeer (56 jàpp 64 km/w) — te seen nangu bu amul moo gëna am solo sudoon neneen lañ ko defee woon.,Posted speed limits are noticeably lower than in previous and subsequent sections — commonly 35-40 mph (56-64 km/h) — and strict obedience to them is even more important than otherwise.,The sentence is translated as follows:,5.6101656008576555,0.047778102413572464,25.0
"Translate the following sentence from Wolof to English:
Q: Liñu ci jaaxal, sàrwiisi telefon portaabal yi ñoo gëna am doole fii kë yeneen pacc yoon wi, ci misaal Pennsylvania Wilds.
A:","Liñu ci jaaxal, sàrwiisi telefon portaabal yi ñoo gëna am doole fii kë yeneen pacc yoon wi, ci misaal Pennsylvania Wilds.","Curiously, though, mobile phone service is much stronger here than along many other stretches of the route, e.g. the Pennsylvania Wilds.","If you are in Pennsylvania, you can call me at 1-800-PA-WILDS.",12.667431375631672,1.3154297241164157,16.875
"Translate the following sentence from Wolof to English:
Q: Patisëri bu waa Almaañ dañu neex lool, soo demee Bavière itam seen yos neexna te bari, nakanoonu soo demee ci seen dëkkandoo Autriche.
A:","Patisëri bu waa Almaañ dañu neex lool, soo demee Bavière itam seen yos neexna te bari, nakanoonu soo demee ci seen dëkkandoo Autriche.","German pastries are quite good, and in Bavaria, are quite rich and varied, similar to those of their southern neighbor, Austria.",The Alps are a mountain range in Europe. They are in Austria and Germany.,16.613065949022303,1.6660507423083726,14.3125
"Translate the following sentence from Wolof to English:
Q: Pâtisserie yu àndaale ak ay meññeef barina, yi ànd ak pomme yuñ togg ak patisserie at mi yépp ak ay cerise ak ay prune yi nga xam ni ci été bi lañuy feeñ.
A:","Pâtisserie yu àndaale ak ay meññeef barina, yi ànd ak pomme yuñ togg ak patisserie at mi yépp ak ay cerise ak ay prune yi nga xam ni ci été bi lañuy feeñ.","Fruit pastries are common, with apples cooked into pastries year round, and cherries and plums making their appearances during the summer.","The pastry you are eating is made of almonds, butter, pastry, cherries, and prunes. It is very good.",20.42493578883464,3.6465614768623213,14.25
"Translate the following sentence from Wolof to English:
Q: Alëma yu bari défar nañu yu bari ak ay gnam yu wuté, ak yénéni garabu gérté. Ngato yi day and yénn saay ak coppu kafé.
A:","Alëma yu bari défar nañu yu bari ak ay gnam yu wuté, ak yénéni garabu gérté. Ngato yi day and yénn saay ak coppu kafé.","Many German baked goods also feature almonds, hazelnuts, and other tree nuts. Popular cakes often pair particularly well with a cup of strong coffee.","If you want to eat dinner, you must first eat lunch and then you can eat supper and coffee.",14.913901140022832,2.275136985481159,14.8125
