prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline,metricx_baseline,metricx_qe_baseline,commet_baseline
"Q: Ndiyo! Mfalme Tutankhamuni, ambaye wakati mwingine hutambuliwa kama “Mfalme Tuti” au “Mfalme Mvulana”, ni mmojawapo wa wafalme wa zamani wa Misri wanaojulikana sana katika nyakati za sasa.
A: Yes! King Tutankhamun, sometimes referred to as ""King Tut"" or ""The Boy King"", is one of the most well known ancient Egyptian kings in modern times.

Q: Akiongozana na maafisa hao, alihakikishia wananchi wa Texas kuwa hatua zilikua zinachukuliwa kulinda usalama wa umma.
A: Accompanied by those officials, he assured Texas citizens that steps were being taken to protect the public's safety.

Q: Kwa wakati huo, takriban wakaazi 100 waliokolewa kutoka kwenye eneo hilo.
A: At the time, nearly 100 residents were evacuated from the area.

Q: Vikiwa katika eneo la saa sawa na Hawaii, wakati mwingine visiwa hivyo hufikiriwa kuwa ""Hawaii ya chini kwa chini"".
A: With the same time zone as Hawaii, the islands are sometimes thought of as ""Hawaii down under"".

Q: Hata hivyo, kupungua kwa kiwango cha vitisho kuwa kikubwa zaidi hakumaanishi tishio la jumla limeenda.”
A: However, the reduction of the threat level to severe does not mean the overall threat has gone away.""

Q: Huku chanjo moja ya majaribio ikionekana kupunguza vifo kutokana na Ebola, hadi kufikia sasa, hakuna dawa zimeonyeshwa dhahiri kufaa kutibu maambukizo yaliyoko.
A:"," Huku chanjo moja ya majaribio ikionekana kupunguza vifo kutokana na Ebola, hadi kufikia sasa, hakuna dawa zimeonyeshwa dhahiri kufaa kutibu maambukizo yaliyoko."," While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.","While one of the experimental vaccines appears to be reducing deaths from Ebola, to date, no drugs have been shown to be effective in treating the disease.",15.206861774588473,43.51399074512721,1.3203125,1.015625,0.95703125
"Q: Kila moja haya mabwawa ya kuhamahama au maandamano hudumu takriban siku 17.
A: Each of these nomadic rampages or marches lasts for approximately 17 days.

Q: Ni mashirika machache tu ya ndege ambayo bado hutoa nauli ya kufiwa, ambayo hupunguza kidogo gharama ya kusafiri kwa mazishi dakika ya mwisho.
A: Only a few airlines still offer bereavement fares, which slightly discount the cost of last-minute funeral travel.

Q: Pamoja na kuwa bingwa wa Olimpiki na Dunia, Saito alikuwa mwenyekiti wa kamati ya mafunzo ya Shirikisho la Judo la Japani wakati wa kifo chake.
A: As well as a former Olympic and World champion, Saito was the All Japan Judo Federation training committee chairman at the time of his death.

Q: Vimbunga hupiga sehemu ndogo ikilinganishwa na dhoruba zingine kali, lakini vinaweza kuharibu kila kitu kilichopo njiani mwao.
A: Tornadoes strike a small area compared to other violent storms, but they can destroy everything in their path.

Q: Hsieh pia alidai kuwa Ma aliyeonekana mzuri sana kwenye picha alikuwa mwenye mtindo zaidi kuliko maana.
A: Hsieh also argued that the photogenic Ma was more style than substance.

Q: Kinywaji kimoja cha kingamwili, ZMapp, hapo awali kilionyesha ahadi uwanjani, lakini tafiti rasmi zilionyesha kilikuwa na faida kidogo kuliko ilivyotafutwa katika kuzuia kifo.
A:"," Kinywaji kimoja cha kingamwili, ZMapp, hapo awali kilionyesha ahadi uwanjani, lakini tafiti rasmi zilionyesha kilikuwa na faida kidogo kuliko ilivyotafutwa katika kuzuia kifo."," One antibody cocktail, ZMapp, initially showed promise in the field, but formal studies indicated it had less benefit than sought in preventing death.","One of the world's most effective anti-HIV drugs, ZMapp, has been shown to have some benefit in preventing death, but further research is needed to confirm the drug's effectiveness.",15.58069181645299,34.603007155095476,9.5625,6.71875,0.0089111328125
"Q: Kuhusu hali ya kifedha duniani, Zapatero aliendelea kwa kusema kwamba ""mfumo wa kifedha ni sehemu muhimu ya uchumi.
A: Regarding the global financial situation, Zapatero continued by saying that ""the financial system is a part of the economy, a crucial part.

Q: Huduma ya Mbuga (MINAE) haitoi vibali vya zaidi ya mwezi mmoja kabla ya kutarajiwa kwa kuwasili.
A: The Park Service (MINAE) does not issue park permits more than one month in advance of anticipated arrival.

Q: Ukosefu wa umeme kufuatia jaribio la kawaida la amri ya moto ulisababisha vilango vya kutuliza kufunguka na mafuta yasiyosafishwa yalifurika karibu na kituo cha pampu cha Fort Greely.
A: A power failure following a routine fire-command system test caused relief valves to open and crude oil overflowed near the Fort Greely pump station 9.

Q: ""Bali na joto na vidonda vya koo, nahisi vizuri na hali njema kuendelea na kazi yangu kwa mawasiliano ya simu.
A: ""Apart from the fever and a sore throat, I feel well and in good shape to carry out my work by telecommuting.

Q: Iliundwa na John Smith miaka ya 1970 kusaidia folda walio na ujuzi kidogo au walio na ustadi kidogo wa gari.
A: It was developed by John Smith in the 1970s to help inexperienced folders or those with limited motor skills.

Q: Katika jaribio la PALM, Zmapp ilitumika kama kidhibiti, kumaanisha wanasayansi waliitumia kama msingi na kulinganisha matibabu mengine matatu nayo.
A:"," Katika jaribio la PALM, Zmapp ilitumika kama kidhibiti, kumaanisha wanasayansi waliitumia kama msingi na kulinganisha matibabu mengine matatu nayo."," In the PALM trial, ZMapp served as a control, meaning scientists used it as a baseline and compared the three other treatments to it.","In PALM, Zmapp was used as a controller, meaning that scientists used it as a reference and compared three other treatments to it.",39.81935251919158,65.28165020076972,1.5390625,1.0703125,0.8671875
"Q: Wakati akiwa kwenye mazoezi yake ya matayarisho, Lenz alianguka kutoka kwa baiskeli yake, kisha akagongwa na mwanariadha mwenzake Xavier Zayat.
A: While on his warm-up lap, Lenz fell off his bike, and was then struck by fellow racer Xavier Zayat.

Q: Familia zilizo na watoto si jambo la kawaida, lakini baadhi ya hosteli huwaruhusu katika vyumba vya kibinafsi.
A: Families with children are a rare sight, but some hostels do allow them in private rooms.

Q: Dhoruba, iliyo maili 645 (kilomita 1040) magharibi mwa visiwa vya Cape Verde, ina uwezekano wa kutengana kabla ya kutisha maeneo yoyote ya ardhi, watabiri wanasema.
A: The storm, situated about 645 miles (1040 km) west of the Cape Verde islands, is likely to dissipate before threatening any land areas, forecasters say.

Q: Christopher Garcia, msemaji wa Idara ya Polisi ya Los Angeles, alisema mtuhumiwa wa ukosefu wa kiume anachunguzwa kwa uingiaji bila ruhusa badala ya uharibifu.
A: Christopher Garcia, a spokesperson of the Los Angeles Police Department, said the suspected male offender is being investigated for trespassing rather than vandalism.

Q: Wakati kuangaliwa kwa uhamiaji kawaida haupo au ni urasmi ukifika katika nchi yako, udhibiti wa forodha unaweza kuwa shida.
A: While immigration check is usually absent or a formality when you arrive in your homeland, customs control can be a hassle.

Q: USA Gymnastics hukubali barua ya Kamati ya Olimpiki ya Marekani na hukubali hitaji kuu la familia ya Olimpiki la kukuza mazingira salama kwa wanariadha wetu wote.
A:", USA Gymnastics hukubali barua ya Kamati ya Olimpiki ya Marekani na hukubali hitaji kuu la familia ya Olimpiki la kukuza mazingira salama kwa wanariadha wetu wote., USA Gymnastics supports the United States Olympic Committee's letter and accepts the absolute need of the Olympic family to promote a safe environment for all of our athletes.,USA Gymnastics has accepted a letter from the US Olympic Committee and has accepted the need for our entire Olympic family to be safe.,12.09538254728929,41.810262380982024,4.1875,3.09375,0.78515625
"Q: Mahitaji na gharama ya visa hutofautiana toka nchi hadi nchi na huathiriwa na nchini unakotoka.
A: Visa requirements and costs vary from nation to nation and are affected by the country you come from.

Q: Wakati wa kusikilizwa kwa kesi, tarehe ya haki ya mtuhumiwa kupata jaribio la haraka pia huashiriwa.
A: The hearing also marks the date for the suspect’s right to a speedy trial.

Q: Sababu ya kawaida zaidi ya ajali katika msimu wa baridi ni barabara, lami (vijia vya kando) na hasa ngazi zenye utelezi.
A: The most common cause for accidents in winter is slippery roads, pavements (sidewalks) and especially steps.

Q: Pengine aina ya kawaida zaidi ya utalii ni ambayo watu wengi huhusisha na usafiri: Utalii wa burudani.
A: Perhaps the most common type of tourism is what most people associate with traveling: Recreation tourism.

Q: Ziara katika eneo hilo inaweza kujumuishwa kwa urahisi na safari ya ziwa katika boti.
A: A visit to the site can be conveniently combined with a boat trip to the lake.

Q: Tunakubaliana na taarifa ya USOC kwamba masilahi ya wanariadha na vilabu vyetu, na spoti yao, huenda yakashughulikiwa vyema kwa kusonga mbele na mabadiliko ya maana ndani ya shirika letu, badala ya kughairi vyeti.
A:"," Tunakubaliana na taarifa ya USOC kwamba masilahi ya wanariadha na vilabu vyetu, na spoti yao, huenda yakashughulikiwa vyema kwa kusonga mbele na mabadiliko ya maana ndani ya shirika letu, badala ya kughairi vyeti."," We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.","We agree with the USOC’s statement that the interests of our athletes and their teams, and their sponsors, have been well served by the changes in our organization’s management, rather than by the elimination of our team’s eligibility.",32.16090195140058,58.36703878322027,6.71875,4.53125,0.5546875
"Q: Kama unafasiri na kipakatilishi au kibao, hifadhi nakala kwenye kadi kasima yake(unayoweza kufikia bila mtandao)
A: If traveling with a laptop or tablet, store a copy in its memory or disc (accessible without the internet).

Q: Tukio hilo la kisanaa pia ni sehemu ya kampeni ya Bucharest City Hall ambayo ina lengo la kuzindua taswira ya mji huo mkuu wa Romania kama jiji bunifu la kusisimua.
A: The artistic event is also part of a campaign by the Bucharest City Hall that seeks to relaunch the image of the Romanian capital as a creative and colourful metropolis.

Q: Stakabadhi hizo zilionyesha kuwa benki kumi na nne ziliwasaidia wateja wakwasi kuficha mabilioni ya dola za Marekanai ili kuepuka kulipa ushuru na kanuni nyinginezo.
A: The documents showed fourteen banks helped wealthy clients hide billions of US dollars of wealth to avoid taxes and other regulations.

Q: Vitu vingi vilivyozikwa na Tutankhamun vimehifadhiwa vizuri, ikiwa ni pamoja na maelfu ya sanaa zilizoundwa kutoka kwa madini ya thamani na mawe adimu.
A: Most of the items buried with Tutankhamun have been well preserved, including thousands of artefacts made from precious metals and rare stones.

Q: Kikosi kikuu cha ushambuliaji chenye wanaume 2,400 kilivuka mto maili tisa kaskazini mwa Trenton, kisha kugawanyika kwa vikundi viwili, kimoja chini ya Greene na kingine chini ya Sullivan, ili kuanzisha shambulio kabla ya macheo.
A: The main assault force of 2,400 men would cross the river nine miles north of Trenton, and then split into two groups, one under Greene and one under Sullivan, in order to launch a pre-dawn attack.

Q: USA Gymnastics inaunga mkono uchunguzi huru ambao labda utafafanua jinsi unyanyasaji wa kiwango kama vile ulivyoelezewa kwa ujasiri sana na manusura wa Larry Nassar ungekosa kugunduliwa kwa muda mrefu hivyo na inakumbatia mabadiliko muhimu na ya kufaa.
A:", USA Gymnastics inaunga mkono uchunguzi huru ambao labda utafafanua jinsi unyanyasaji wa kiwango kama vile ulivyoelezewa kwa ujasiri sana na manusura wa Larry Nassar ungekosa kugunduliwa kwa muda mrefu hivyo na inakumbatia mabadiliko muhimu na ya kufaa., USA Gymnastics supports an independent investigation that may shine light on how abuse of the proportion described so courageously by the survivors of Larry Nassar could have gone undetected for so long and embraces any necessary and appropriate changes.,"USA Gymnastics has backed a free investigation into allegations of sexual abuse by Larry Nassar, who has been accused of abusing gymnasts for years.",7.198093497407363,24.131548820020786,7.625,10.3125,-0.008056640625
"Q: Kongamano la Kitaifa la Brazili limejadili uhalalishaji kwa miaka 10, na ndoa kama hizo za kiserikali sasa hivi ni halali tu katika Rio Grande do Sul.
A: The National Congress of Brazil has debated legalization for 10 years, and such civil marriages are currently only legal in Rio Grande do Sul.

Q: Mpangilio huu ukiwa, uhuru huu unaweza kumalizika.
A: With this arrangement in place, this freedom might end.

Q: Mnamo saa 1 na dakika 15 asubuhi, Jumamosi, kulingana na mashahidi, basi lilikuwa linakiuka taa ya kijani wakati gari lililokuwa mbele yake liligueka.
A: At 1:15 a.m. Saturday, according to witnesses, the bus was going through a green light when the car made a turn in front of it.

Q: Kampuni inatumai kupanua vyanzo vyake vya faida na kupata umaarufu katika maeneo ambako Skype inamiliki nafasi thabiti, kama vile China, Uropa Mashariki, na Brazili.
A: The company hopes to diversify its profit sources and gain popularity in areas where Skype holds a strong position, such as China, Eastern Europe, and Brazil.

Q: Zaidi ya kubeba zana tatu muhimu za kisayansi, kichunguza mwezi pia kilibeba picha za bendera ya kitaifa ya India, iliyochorwa kwenye pande zake zote.
A: Besides carrying three important scientific instruments, the lunar probe also carried the image of the Indian national flag, painted on all sides.

Q: USA Gymnastics na USOC zina lengo moja — kuifanya spoti ya sarakasi, na nyingine, salama iwezekanavyo ili wanariadha wafuate ndoto zao katika mazingira salama, chanya na ya kuwezesha.
A:"," USA Gymnastics na USOC zina lengo moja — kuifanya spoti ya sarakasi, na nyingine, salama iwezekanavyo ili wanariadha wafuate ndoto zao katika mazingira salama, chanya na ya kuwezesha."," USA Gymnastics and the USOC have the same goal — making the sport of gymnastics, and others, as safe as possible for athletes to follow their dreams in a safe, positive and empowered environment.","USA Gymnastics and USOC have one goal — to make gymnastics safe as possible for athletes, so they can follow their dreams in safe, clean and supportive environments.",31.140353268494405,56.14597980942667,4.1875,3.484375,0.81640625
"Q: Bara la Antaktiki ni jangwa la ukiwa lililofunikwa na kilomita 2-3 za barafu.
A: Inland Antarctica is a desolate plateau covered by 2-3 km of ice.

Q: Njia ya Ncha ya Kusini (au Barabara Kuu) ni njia yenye urefu wa kilomita 1600 kutoka Kituo cha McMurdo katika Bahari ya Ross hadi kwenye ncha.
A: The South Pole Traverse (or Highway) is a 1600 km trail from McMurdo Station on the Ross Sea to the Pole.

Q: Jiji litakuwa la kwanza katika Uropa kusini mashariki kuwa mwenyeji wa CowParade, tukio kubwa zaidi duniani la umma la sanaa, katikati mwa Juni na Agosti mwaka huu.
A: The city will be the first in southeastern Europe to host CowParade, the world's largest public art event, between June and August this year.

Q: Shida moja ya kawaida wakati wa kujaribu kubadilisha sinema kwenda kwa muundo wa DVD ni kuskani zaidi.
A: One of the most common problems when trying to convert a movie to DVD format is the overscan.

Q: Wakala hawa wana wajibu wa kutoa huduma za kiserikali na kisheria chini ya Kifungu cha 247 cha Katiba ya Pakistani.
A: These agents are responsible for providing government and judicial services under Article 247 of the Pakistani Constitution.

Q: Katika miaka yote ya 1960, Brzezinski alimfanyia kazi John F. Kennedy kama mshauri wake na pia utawala wa Lyndon B. Johnson.
A:"," Katika miaka yote ya 1960, Brzezinski alimfanyia kazi John F. Kennedy kama mshauri wake na pia utawala wa Lyndon B. Johnson."," Throughout 1960s, Brzezinski worked for John F. Kennedy as his advisor and then the Lyndon B. Johnson administration.","In the 1960s, Brzezinski worked as Kennedy's adviser and also as Johnson's chief of staff.",22.330218993827827,37.45885032569856,6.21875,4.6875,0.84375
"Q: Perry alisema hasa, “Kuna sehemu chache duniani ambazo zina uwezo mzuri zaidi wa kukabiliana na changamoto iliyoko katika kesi hii.”
A: Perry specifically said, ""There are few places in the world better equipped to meet the challenge that is posed in this case.""

Q: Leslie Aun, msemaji wa Shirika la Komen, alisema kuwa shirika hilo lilipitisha sheria mpya ambayo hairuhusu ruzuku au ufadhili kutolewa kwa mashirika ambayo yanafanyiwa upelelezi wa kisheria.
A: Leslie Aun, a spokesperson for the Komen Foundation, said the organization adopted a new rule that does not allow grants or funding to be awarded to organizations that are under legal investigation.

Q: Sehemu ya Uturuki, pamoja na maziwa, imekalia kilomita mraba 783, 562 (maili mraba 300, 948), ambazo kilomita mraba 755,688 (maili mraba 291,773) kati yake ziko kusini magharibi mwa Asia na kilomita mraba 23,764 (maili mraba 9,174) ziko barani Ulaya.
A: Turkey's area, including lakes, occupies 783,562 square kilometres (300,948 sq mi), of which 755,688 square kilometres (291,773 sq mi) are in south west Asia and 23,764 square kilometres (9,174 sq mi) in Europe.

Q: Zaidi ya meli 60 za kifahari husafiri kwenye maji ya Galapagos - zikiwa zenye saizi ya abiria 8 hadi 100.
A: Over 60 cruise ships ply the Galapagos waters - ranging in size from 8 to 100 passengers.

Q: Jamhuri ya Dominika (Kihispania: Republica Dominicana) ni nchi ya Karibi ambayo imechukua nusu ya kisiwa cha Hispaniola, ambacho inashirikisha na Haiti.
A: The Dominican Republic (Spanish: República Dominicana) is a Caribbean country that occupies the eastern half of the island of Hispaniola, which it shares with Haiti

Q: Wakati wa uteuzi wa 1976, alimshauri Carter kuhusu sera ya nje, kisha akafanya kazi kama Mshauri wa Usalama wa Kitaifa (NSA) kutoka 1977 hadi 1981, na alichukua hatamu kutoka kwa Henry Kissinger.
A:"," Wakati wa uteuzi wa 1976, alimshauri Carter kuhusu sera ya nje, kisha akafanya kazi kama Mshauri wa Usalama wa Kitaifa (NSA) kutoka 1977 hadi 1981, na alichukua hatamu kutoka kwa Henry Kissinger."," During the 1976 selections he advised Carter on foreign policy, then served as National Security Advisor (NSA) from 1977 to 1981, succeeding Henry Kissinger.","When Carter was elected in 1976, he advised him on foreign policy, then worked as National Security Advisor (NSA) from 1977 to 1981, and took the helm from Henry Kissinger.",50.19445302389331,70.42985026665528,3.203125,3.140625,0.953125
"Q: pengine utagundua kinywaji rahisi ambacho unaweza kutengeneza kwa kiamshakinywa utakaporejea utaratibu wako wa kila siku.
A: maybe you'll discover a simple beverage that you can make for breakfast when you're back to your daily routine.

Q: Wakati wake na timu, alifunga mabao 403 katika mechi 468.
A: During his time with the team, he scored 403 goals in 468 appearances.

Q: Serikali nyingi zinahitaji wageni wanaoingia, au wenyeji wanaoondoka kwenye nchi zao kuchanjwa dhidi ya magonjwa tofauti.
A: Many governments require visitors entering, or residents leaving, their countries to be vaccinated for a range of diseases.

Q: Hii huenda ikahitaji kujaza fomu na polisi wa ndani au ziara katika ofisi za uhamiaji.
A: This might require filling out a form with the local police or a visit to the immigration offices.

Q: Sekta kubwa zaidi za ajira ni huduma za kitaalamu, serikali, fedha, biashara, na utalii.
A: The largest employment sectors are professional services, government, finance, trade, and tourism.

Q: Kama NSA, alimsaidia Carter katika kushughulikia masuala ya dunia kidiplomasia, kama vile Mikataba ya Kambi David, 1978; kurekebisha uhusiano wa Marekani na China mwishoni mwa miaka ya 1970; Mapinduzi ya Irani, ambayo yalipelekea janga la mateka la Irani, 1979; na shambulio la Kisovyeti katika Afganistani, 1979.
A:"," Kama NSA, alimsaidia Carter katika kushughulikia masuala ya dunia kidiplomasia, kama vile Mikataba ya Kambi David, 1978; kurekebisha uhusiano wa Marekani na China mwishoni mwa miaka ya 1970; Mapinduzi ya Irani, ambayo yalipelekea janga la mateka la Irani, 1979; na shambulio la Kisovyeti katika Afganistani, 1979."," As NSA, he assisted Carter in diplomatically handling world affairs, such as the Camp David Accords, 1978; normalizing US–China relations thought the late 1970s; the Iranian Revolution, which led to the Iran hostage crisis, 1979; and the Soviet invasion in Afghanistan, 1979.","As NSA, he helped Carter in dealing with diplomatic issues such as the Camp David Accords, 1978; resolving the U.S.-China relationship in the late 1970s; the Iranian Revolution, which led to the Iranian hostage crisis, 1979; and the Soviet invasion of Afghanistan, 1979.",57.77974465592831,74.15084777232539,1.9453125,2.546875,0.93359375
"Q: Ukitazama vitu vyenye uhai chini ya hadubini, utaona kwamba vimeudwa kwa miraba au mipira midogo.
A: If you look at living things under a microscope, you will see that they are made of small squares or balls.

Q: Hizi zinaweza kuwa hatari ikiwa msafiri atafuata mazigazi, kupoteza nishati ya thamani na maji iliyobaki.
A: These can be dangerous if the traveler pursue the mirage, wasting precious energy and remaining water.

Q: Protoni zina chaji chanya ya umeme wakati neutroni hazina chaji. Elektroni zina chaji hasi ya umeme.
A: Protons have a positive electric charge while neutrons have no charge. The electrons have a negative electric charge.

Q: Watu wengi huhifadhi nafasi zao mapema sana (kwani kwa kawaida boti hizo hujaa wakati wa msimu wenye shughuli nyingi).
A: Most people book their place well in advance (as the boats are usually full during the high season).

Q: Mataifa mengi mazima huzungumza Kiingereza kwa ufasaha kabisa, na kwa hata mengine mengi unaweza kutarajia ufahamu mdogo - hasa miongoni mwa watu wenye umri mdogo.
A: Many entire nations are completely fluent in English, and in even more you can expect a limited knowledge - especially among younger people.

Q: Sinema, iliyoshirikisha Ryan Gosling na Emma Stone ilipata uteuzi katika kategoria zote kuu.
A:"," Sinema, iliyoshirikisha Ryan Gosling na Emma Stone ilipata uteuzi katika kategoria zote kuu."," The movie, featuring Ryan Gosling and Emma Stone, received nominations in all major categories.","Ryan Gosling and Emma Stone's film, ""La La Land,"" won all the major categories.",29.10624919304027,48.48846214730699,7.1875,4.5,0.53515625
"Q: Kulingana na Ansa, ""polisi walihangaishwa na mashambulio machache ya watu wa kiwango cha juu, wakiogopa yanaweza kusababisha vita kamili vya urithi.
A: According to Ansa, ""police were concerned by a couple of top-level hits they feared might spark a full-blown war of succession.

Q: Hizi ni hoteli ambazo watu tajiri na maarufu enzi zile wangeishi, na mara nyingi walikula na kujitumbuiza.
A: These hotels were where the rich and the famous of the day would stay, and often had fine dining and nightlife.

Q: Kupiga kambi kwenye gari kunawezekana kama una minivani, SUV, Sedan au Stesheni Wagon lenye viti ambavyo vinaweza kulazwa.
A: Car camping is possible if you have a large minivan, SUV, Sedan or Station Wagon with seats that lay down.

Q: Stakabadhi hizo zilionyesha kuwa benki kumi na nne ziliwasaidia wateja wakwasi kuficha mabilioni ya dola za Marekanai ili kuepuka kulipa ushuru na kanuni nyinginezo.
A: The documents showed fourteen banks helped wealthy clients hide billions of US dollars of wealth to avoid taxes and other regulations.

Q: Ili Kumwangalia mwathirika, ni lazima kwanza uchunguze eneo ili kuhakikisha usalama wako.
A: To Check the victim, you must first survey the scene to ensure your safety.

Q: Gosling na Stone walipokea uteuzi wa Muigizaji na Mwigizaji wa kike Bora mtawalia.
A:", Gosling na Stone walipokea uteuzi wa Muigizaji na Mwigizaji wa kike Bora mtawalia., Gosling and Stone received nominations for Best Actor and Actress respectively.,Gosling and Stone were nominated for Best Director and Best Actress.,21.067173265554104,53.25074819779284,12.75,8.625,0.006744384765625
"Q: Polisi walisema Lo Piccolo alikuwa na udhibiti kwa sababu alikuwa msaidizi mwaminifu wa Provenzano katika Palamo na tajiriba yake kuu ilimpatia heshima ya kizazi kizee cha mabosi walipokuwa wakifuatilia sera ya Provenzano ya kuwa watulivu iwezekanavyo huku wakiimarisha mtandao wao wa uwezo.
A: Police said Lo Piccolo had the upper hand because he had been Provenzano's right-hand man in Palermo and his greater experience won him the respect of the older generation of bosses as they pursued Provenzano's policy of keeping as low as possible while strengthening their power network.

Q: Begi zisizotunzwa ni lengo la wizi na pia zinaweza kuvutia umakinifu kutoka kwa mamlaka wanaohofia vitishio vya bomu.
A: Unattended bags are a target for theft and can also attract attention from authorities wary of bomb threats.

Q: Mfereji kati ya Bahari Nyeupe na Baltic huunganisha Bahari kuu ya Atiki na Bahari ya Baltic, kupitia Ziwa Onega, Ziwa Ladoga na Saint Petersburg, mara nyingi kwa mito na maziwa.
A: The White Sea–Baltic Canal connects the Arctic Ocean to the Baltic Sea, via Lake Onega, Lake Ladoga and Saint Petersburg, mostly by rivers and lakes.

Q: Matukio hayo huwa kwa miezi mitatu hadi miezi sita, na hufanyika kwenye maeneo yasiyopungua hekta 50.
A: These events normally last anywhere between three and six months, and are held on sites no smaller than 50 hectares.

Q: Bendi ilifuta onyesho pale Uwanja wa Maui’s War Memorial, ambalo lingehudhuriwa na watu 9,000, na kuwaomba mashabiki msamaha.
A: The band canceled the show at Maui's War Memorial Stadium, which was set to be attended by 9,000 people, and apologized to fans.

Q: Uteuzi mwingine unahusisha Picha, Mwelekezi, Sinema, Muundo wa Mavazi, Uhariri wa Filamu, Alama ya Asili, Muundo wa Uzalishaji, Uhariri wa Sauti, Uchanganyaji wa Sauti na Mchezo Halisi wa Skrini Bora.
A:"," Uteuzi mwingine unahusisha Picha, Mwelekezi, Sinema, Muundo wa Mavazi, Uhariri wa Filamu, Alama ya Asili, Muundo wa Uzalishaji, Uhariri wa Sauti, Uchanganyaji wa Sauti na Mchezo Halisi wa Skrini Bora."," The other nominations include Best Picture, Director, Cinematography, Costume Design, Film-editing, Original Score, Production Design, Sound Editing, Sound Mixing and Original Screenplay.","Another nomination is for Photography, Motion Picture, Film, Costume Design, Film Editing, Environmental Design, Film Production, Sound Editing, Sound Mixing and Real-Time Strategy Game.",33.57501659314501,54.036651127602894,10.9375,6.8125,0.1826171875
