prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang
"Translate the following sentence from English to Hindi:
Q: In good conditions you will be able to cover somewhat greater distances than walking – but only very seldom you will get the speeds of cross country skiing without a heavy backpack in groomed tracks.
A:",In good conditions you will be able to cover somewhat greater distances than walking – but only very seldom you will get the speeds of cross country skiing without a heavy backpack in groomed tracks.,अच्छी परिस्थितियों में आप चलने से कुछ हद तकअधिक दूरी तय कर पाएंगे - लेकिन केवल बहुत कम ही आपको तैयार पटरियों में भारी बैग के बिना क्रॉस कंट्री स्कीइंग की गति मिलेगी।,"अगर आप अच्छी तरह से चलते हैं, तो आप अपने दूसरे दिनों के लिए अधिक दूरी चल सकते हैं, लेकिन इसके लिए आप",15.20902743107883,1.0176771245120422,20.75,23.5,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Europe is a continent that is relatively small but with many independent countries. Under normal circumstances, travelling through multiple countries would mean having to go through visa applications and passport control multiple times.
A:","Europe is a continent that is relatively small but with many independent countries. Under normal circumstances, travelling through multiple countries would mean having to go through visa applications and passport control multiple times.",यूरोप एक ऐसा महाद्वीप है जो अपेक्षाकृत छोटा है लेकिन इसमें कई स्वतंत्र देश हैं. सामान्य परिस्थिति में कई देशों की यात्रा करने का मतलब कई बार वीज़ा आवेदन और पासपोर्ट कंट्रोल की प्रक्रिया से गुज़रना है.,भारत एक देश है जिसे बहुत कम आकार है लेकिन अधिकांश राज्यों के लिए अस्पताल और अस्पताल दर्जनों राज्यों मे�,12.936474584010638,1.459292888657849,23.0,25.0,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The Schengen zone, however, works somewhat like one country in this respect.
A:","The Schengen zone, however, works somewhat like one country in this respect.","हालाँकि, शेंगेन ज़ोन इस मामले में कुछ हद तक एक देश की तरह काम करता है.",शेंगेन ज़ोन को यह भी एक देश के तरीके से बहुत भी बहुत भी बहुत भी बहुत भी बहुत भी बहुत भी बहुत भी बहुत �,21.643422592780418,14.37791910008819,12.5,14.25,hin_Deva
"Translate the following sentence from English to Hindi:
Q: As long as you stay in this zone, you can generally cross borders without going through passport control checkpoints again.
A:","As long as you stay in this zone, you can generally cross borders without going through passport control checkpoints again.","जब तक आप इस क्षेत्र में रहते हैं, तब तक आप आमतौर कभी भी पासपोर्ट नियंत्रण चौकियों से गुजरे बिना सीमाओं को पार कर सकते हैं।",यदि आप इस ज़ंगल में रहें तो आपको बहुत सारे बार भारतीय पास्कल चक्कर नहीं आएगा।,13.635892575867715,2.439244736905732,12.625,11.375,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Similarly, by having a Schengen visa, you do not need to apply for visas to each of the Schengen member countries separately, hence saving time, money and paperwork.
A:","Similarly, by having a Schengen visa, you do not need to apply for visas to each of the Schengen member countries separately, hence saving time, money and paperwork.","इसी तरह से, शेंगेन का वीज़ा होने पर, आपको शेंगेन सदस्य देशों के लिए अलग-अलग वीज़ा का आवदेन नहीं देना पड़ता है, जिससे समय, पैसे और कागज़ी कार्रवाई की बचत होती है.",अपने एक स्केनेगेन विश्वविद्यालय विश्वविद्यालय के द्वारा जाने के लिए आपको एक विश्वविद्यालय विश्वविद्याल,9.753123953624542,1.2523500054375536,23.25,24.0,hin_Deva
"Translate the following sentence from English to Hindi:
Q: There is no universal definition for which manufactured items are antiques. Some tax agencies define goods older than 100 years as antiques.
A:",There is no universal definition for which manufactured items are antiques. Some tax agencies define goods older than 100 years as antiques.,ऐसी कोई वैश्विक परिभाषा नहीं है जिसके लिए निर्मित सामान एंटीक होते हैं. कुछ कर एजेंसियाँ 100 साल से पुराने सामान को एंटीक के तौर पर परिभाषित करती हैं.,एक विश्वव्यापी अनुमान नहीं है कि किस उपयोगी वस्तुओं को अंकित वस्तु हैं। कुछ तैनात विभाग अंकित वस्तुओं क,13.063698692003268,2.59518347545636,17.875,19.5,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The definition has geographic variations, where the age limit might be shorter in places such as North America than in Europe.
A:","The definition has geographic variations, where the age limit might be shorter in places such as North America than in Europe.","परिभाषा में भौगोलिक अंतर है, जहाँ यूरोप के बजाय उत्तरी अमेरिका जैसे स्थानों पर आयु सीमा कम होगी.","अभिप्राय की जगह विश्वविद्यालयों की विशेषताएँ हैं, जहाँ वर्तमान की आयु की लम्बाई बड़ी ताकत नहीं है तो भ",14.940343348991222,3.78786561257948,17.0,20.625,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Handicraft products might be defined as antiques, though they are younger than similar mass-produced goods.
A:","Handicraft products might be defined as antiques, though they are younger than similar mass-produced goods.",हाथ से बने प्रोडक्ट एंटीक के रूप में परिभाषित किए जा सकते हैं. हालाँकि वे बड़े पैमाने पर बनाए जाने वाले सामानों के मुकाबले कम पुराने होते हैं.,विशेष विज्ञापनों के लिए विशेष विज्ञापनों के लिए विशेष विज्ञापनों के लिए विशेष विज्ञापनों के लिए विशेष व,7.917008531013132,2.215713096312391,21.125,25.0,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Reindeer husbandry is an important livelihood among the Sámi and the culture surrounding the trade is important also for many with other professions.
A:",Reindeer husbandry is an important livelihood among the Sámi and the culture surrounding the trade is important also for many with other professions.,बारहसिंगा खेती समी के लिए एक महत्वपूर्ण आजीविका है और इस व्यापार के इर्दगिर्द की संस्कृति अन्य व्यवसायों के लिए भी महत्वपूर्ण है।,रेन्डिंग शामिल है अपने विकास के लिए सामी और विकास के लिए विकास के लिए विकास के लिए विकास के लिए विकास के ल,15.900317466061919,3.7378814514416274,16.75,16.5,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Even traditionally, though, not all Sámi have been involved in big scale reindeer husbandry, but lived from fishing, hunting and similar, having reindeer mostly as draft animals.
A:","Even traditionally, though, not all Sámi have been involved in big scale reindeer husbandry, but lived from fishing, hunting and similar, having reindeer mostly as draft animals.","परंपरागत रूप से भी, हालाँकि, सभी सामी बड़े पैमाने पर बारहसिंगा पालन में शामिल नहीं हैं, लेकिन मछली पकड़ने, शिकार और इसी तरह से आजीविका चलाते हैं, बारहसिंगा अधिक्ततर ड्राफ्ट जानवरों के रूप में रखते हैं।","अपने अपने अंतर्गत यह नहीं है, कि अपने अपने अंतर्गत निश्चित रूप से रेडियर बाजार जैसे विभागों में रेडि�",12.728822766703466,0.9463078805988144,21.0,23.5,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Today many Sámi work in modern trades. Tourism is an important income in Sápmi, the Sámi area.
A:","Today many Sámi work in modern trades. Tourism is an important income in Sápmi, the Sámi area.","आजकल कई Sámi आधुनिक व्यापार में काम करते हैं, Sápmi, जो कि Sámi लोगों से बसा हुआ है, में पर्यटन एक बहुत ही अहम् आमदनी का हिस्सा है।",अब बहुत सारे सामी अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपने अपन,4.601247942983071,0.8346378606095306,22.0,22.5,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Though it is widely used, especially among non-Romani, the word ""Gypsy"" is often considered offensive because of its associations with negative stereotypes and inaccurate perceptions of Romani people.
A:","Though it is widely used, especially among non-Romani, the word ""Gypsy"" is often considered offensive because of its associations with negative stereotypes and inaccurate perceptions of Romani people.","वैसे तो इसका व्यापक रूप से इस्तेमाल किया जाता है, खास कर गैर-रोमनी लोगों में, लेकिन नकारात्मक स्टीरियोटाइप और रोमनी लोगों की ग़लत धारणाओं की वजह से “जिप्सी” शब्द को अक्सर आपत्तिजनक माना जाता है.","यह बहुत ज्यादा उपयोगी है, जो नॉन-रोमान्स के लिए बहुत ही उपयोगी है, लेकिन ""ग्यूपी"" की विविधता अप्रत्याश",12.783128277986064,1.9768786836015366,19.125,22.75,hin_Deva
"Translate the following sentence from English to Hindi:
Q: If the country you will be visiting becomes subject to a travel advisory, your travel health insurance or your trip cancellation insurance may be affected.
A:","If the country you will be visiting becomes subject to a travel advisory, your travel health insurance or your trip cancellation insurance may be affected.",आप जिस देश में जा रहे हैं यदि वह यात्रा परामर्श के अधीन है तो आपका यात्रा स्वास्थ्य बीमा या आपकेका यात्रा रद्द बीमा प्रभावित हो सकता है।,यदि आपकी जानकारी देखते हैं कि आपकी जानकारी देखते हैं कि आपकी जानकारी देखते हैं कि आपकी जानकारी देखते ह�,10.599368091702436,1.3136337099095308,23.0,23.5,hin_Deva
"Translate the following sentence from English to Hindi:
Q: You may also wish to consult the advice of governments other than your own, but their advice is designed for their citizens.
A:","You may also wish to consult the advice of governments other than your own, but their advice is designed for their citizens.","अपनी सरकार के अलावा आप अन्य देशों की सरकारों की सलाह ले सकते हैं. हालाँकि, उनकी सलाह उनके नागरिकों को ध्यान में रखकर दी जाती हैं.",आपको भी विशेष रूप से विशेष रूप से विशेष रूप से विशेष रूप से विशेष रूप से विशेष रूप से विशेष रूप से �,3.8058436474528436,0.0,18.875,23.25,hin_Deva
"Translate the following sentence from English to Hindi:
Q: As one example, American citizens in the Middle East might face different situations from Europeans or Arabs.
A:","As one example, American citizens in the Middle East might face different situations from Europeans or Arabs.","एक उदाहरण के रूप में, मध्य पूर्व में अमेरिकी नागरिकों को यूरोपीवासी या अरब के लोगों से अलग-अलग तरह की स्थितियों का सामना करना पड़ सकता है.","एक उदाहरण के लिए, अमेरिकी युद्धरत्ता के मध्य स्थानीय राज्यों में अपने देशों के बीच अपने देशों के बीच अपने �",22.414679983955715,4.648727823539236,14.375,17.25,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Advisories are merely a brief summary of the political situation in one country.
A:",Advisories are merely a brief summary of the political situation in one country.,एडवाइज़री किसी भी देश में राजनीतिक स्थिति का महज़ छोटा-सा विवरण है.,अधिसूचनाएं एक देश के विश्वविद्यालय में विश्वविद्यालय के विश्वविद्यालय के विश्वविद्यालय के विश्वविद्यालय,8.771612746550009,2.417808985590294,20.375,21.25,mag_Deva
"Translate the following sentence from English to Hindi:
Q: The views presented are often cursory, general and oversimplified compared to the more detailed information available elsewhere.
A:","The views presented are often cursory, general and oversimplified compared to the more detailed information available elsewhere.","दिखाए गए दृष्टिकोण हर कहीं उपलब्ध ज़्यादा विस्तृत जानकारी की तुलना में अक्सर सतही, सामान्य और अति-साधारण होते हैं.",दिए गए दिशा में देखने की तरह अधिक अधिक विस्तृत और अधिक अधिक विस्तृत जानकारी के बारे में देखने की तरह द,23.29920474684999,3.790498156271683,15.5625,17.5,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Severe weather is the generic term for any dangerous weather phenomenon with the potential to cause damage, serious social disruption, or loss of human life.
A:","Severe weather is the generic term for any dangerous weather phenomenon with the potential to cause damage, serious social disruption, or loss of human life.","गंभीर मौसम किसी भी खतरनाक मौसमी घटना के लिए वर्गीय शब्द है जिसमें नुकसान, गंभीर सामाजिक व्यवधान, या मानव जीवन की हानि की संभावना है।",अधिकारित वायुमंडल अर्थात् अधिकारित वायुमंडल अर्थात् अधिकारित वायुमंडल अर्थात् अधिकारित वायुमंडल अर्�,5.881606450685754,0.0,25.0,25.0,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Severe weather can occur anywhere in the world, and there are different types of it, which can depend on geography, topography, and atmospheric conditions.
A:","Severe weather can occur anywhere in the world, and there are different types of it, which can depend on geography, topography, and atmospheric conditions.","गंभीर मौसम दुनिया में कहीं भी हो सकता है, और इसके विभिन्न प्रकार होते हैं, जो भूगोल, स्थलाकृति और वायुमंडलीय स्थितियों पर निर्भर हो सकते हैं।",विश्व के भीतर विश्वास और विश्वास के लिए अधिक विश्वास और विश्वास के लिए अधिक विश्वास के लिए अधिक विश्वास,7.549065418213734,1.0230589619465373,21.75,23.25,mag_Deva
"Translate the following sentence from English to Hindi:
Q: High winds, hail, excessive precipitation, and wildfires are forms and effects of severe weather, as are thunderstorms, tornadoes, waterspouts, and cyclones.
A:","High winds, hail, excessive precipitation, and wildfires are forms and effects of severe weather, as are thunderstorms, tornadoes, waterspouts, and cyclones.","तूफान और बवंडर की तरह आंधी, ओले, भारी बारिश, और जंगल की आग तीव्र मौसम का हिस्सा और असर हैं.","अधिक दबाव, गर्मी, अधिक वायुमार्ग, और विस्फोट वाले वायुमार्ग और अन्य विषाणु वायुमार्गों के रूप में और",13.802139389717604,3.387983647549251,20.375,23.25,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Regional and seasonal severe weather phenomena include blizzards, snowstorms, ice storms, and dust storms.
A:","Regional and seasonal severe weather phenomena include blizzards, snowstorms, ice storms, and dust storms.","क्षेत्रीय और मौसमी गंभीर मौसम की घटनाओं में बर्फ़ का तूफान, बर्फ़बारी, बर्फ़ीला तूफ़ान और धूल भरा तूफान शामिल हैं।","राज्यांशां और वर्षांशां द्वारा अस्थिर वायुमान विषय शामिल हैं बल्लिंग, जलवायु बारिश, जलवायु बारिश, औ",13.225481169730461,2.5008237573321233,18.625,20.5,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Travellers are strongly advised to be aware of any risk of severe weather affecting their area as they may affect any travel plans.
A:",Travellers are strongly advised to be aware of any risk of severe weather affecting their area as they may affect any travel plans.,यात्रियों को दृढ़ता से सलाह दी जाती है कि वे अपने क्षेत्र को प्रभावित करने वाले गंभीर मौसम के किसी भी जोखिम के बारे में जागरूक रहें क्योंकि वे किसी भी यात्रा योजना को प्रभावित कर सकते हैं.,यह बात बाहरी देशों में अधिकतर वाहन और वाहन वाले व्यक्तियों को बहुत अधिक अवांछनीय है कि वे अपने रास्ते क,16.404943272726683,5.278917244888452,13.5625,20.125,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Anyone planning a visit to a country that could be considered a war zone should get professional training.
A:",Anyone planning a visit to a country that could be considered a war zone should get professional training.,कोई भी यात्री युद्ध शेत्र घोषित देश की यात्रा की योजना बनाने वाले हो तो उन्हेो पेशेवर प्रशिक्षण प्राप्त करना चाहिए।,एक विश्वविद्यालय या विश्वविद्यालय जिसे एक विश्वविद्यालय या विश्वविद्यालय के विश्वविद्यालय या विश्ववि�,6.003981831747582,0.0,22.25,23.25,hin_Deva
"Translate the following sentence from English to Hindi:
Q: A search of the Internet for 'Hostile environment course' will probably provide the address of a local company.
A:",A search of the Internet for 'Hostile environment course' will probably provide the address of a local company.,इंटरनेट पर यह खोज 'शत्रुतापूर्ण पर्यावरण पाठ्यक्रम' के लिए अक्सर आपको एक स्थानीय कंपनी का पता प्रदान करेगी।,इन लोगों के लिए इस बात का जानकारी देने के लिए इस बात का जानकारी देने के लिए इस बात का जानकारी देने के लिए �,10.954423861492135,3.3337449830272976,19.125,22.25,hin_Deva
"Translate the following sentence from English to Hindi:
Q: A course will normally cover all the issues discussed here in far greater detail, usually with practical experience.
A:","A course will normally cover all the issues discussed here in far greater detail, usually with practical experience.","एक कोर्स सामान्य रूप यहाँ पर चर्चा किये सभी मुद्दे को विस्तार मे कवर करेगा , आमतौर पर व्यावहारिक अनुभव के साथ |","एक कोर्स अपने इस तरह के महत्वपूर्ण प्रश्नों को अधिक विस्तार से विस्तारित करेगा, अपने अनुभव के अनुसार।",27.207859736674244,5.369235597567773,7.5625,7.65625,hin_Deva
"Translate the following sentence from English to Hindi:
Q: A course will normally be from 2-5 days and will involve role play, a lot of first aid and sometimes weapons training.
A:","A course will normally be from 2-5 days and will involve role play, a lot of first aid and sometimes weapons training.","एक कोर्स आम तौर पर 2 से 5 दिनों का होगा और उसमें भूमिका निभाना, बहुत सारा प्राथमिक उपचार और कभी-कभी हथियारों का प्रशिक्षण भी शामिल होगा.","एक कोर्स अक्सर 2-5 दिनों के लिए होगा और इसके लिए रूल टेस्ट, बड़े जांच और बाहरी जांच के लिए बहुत महत्वप",19.825722333400492,3.678776889894273,13.0625,14.5,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Books and magazines dealing with wilderness survival are common, but publications dealing with war zones are few.
A:","Books and magazines dealing with wilderness survival are common, but publications dealing with war zones are few.","जंगल में जीवित रहने वाली पुस्तकें और पत्रिकाएँ आम हैं, लेकिन युद्ध क्षेत्रों से निपटने वाले प्रकाशन बहुत कम हैं।",वाणिज्य और वायु द्वारा जारी वाणिज्य और वायु द्वारा जारी वायु द्वारा जारी वायु द्वारा जारी वायु द्वा�,6.1289222016151435,1.476252438907077,24.875,25.0,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Voyagers planning sex reassignment surgery abroad must ensure they're carrying valid documents for the return trip.
A:",Voyagers planning sex reassignment surgery abroad must ensure they're carrying valid documents for the return trip.,विदेश में सेक्स रिअसाइनमेंट सर्जरी की योजना बनाने वाले यात्रियों को सुनिश्चित करना चाहिए कि वे वापसी यात्रा के लिए वैध दस्तावेज साथ लेकर जाएँं।,वैज्ञानिक जागरूक जो अब देश में वैज्ञानिक अनुसंधान के लिए अनुसंधान के लिए वैज्ञानिक अनुसंधान के लिए �,13.749945099503758,1.6542559171734694,22.75,23.25,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The willingness of governments to issue passports with gender not stated (X) or documents updated to match a desired name and gender varies.
A:",The willingness of governments to issue passports with gender not stated (X) or documents updated to match a desired name and gender varies.,लिंग के साथ पासपोर्ट जारी करने की सरकारों की इच्छा नहीं बताई गई या नाम और लिंग को मैच करने के लिए अपडेट किए गए डॉक्यूमेंट अलग-अलग हैं.,गणराज्यों को नाम नहीं लिखा जाने वाले पास्कल्स की आवश्यकता (X) या नाम और गर्भवती के लिए अपनी विचारित नाम �,20.298876892530608,5.432420437164712,18.5,19.0,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Willingness of foreign governments to honour these documents is just as widely variable.
A:",Willingness of foreign governments to honour these documents is just as widely variable.,इन दस्तावेज़ों का सम्मान करने के लिए विदेशी सरकारों की इच्छा व्यापक रूप से परिवर्तशील जैसी ही है.,विदेशी देशों के द्वारा इन अधिकारों को पूरा करने की अपेक्षा अधिक विविधता है।,19.72927238902035,2.6136778743739972,9.9375,9.875,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Searches at security checkpoints have also become far more intrusive in the post-September 11, 2001 era.
A:","Searches at security checkpoints have also become far more intrusive in the post-September 11, 2001 era.","11 सितंबर, 2001 के बाद से सुरक्षा चेकपॉइंट पर होने वाली खोजी कार्रवाइयां भी कहीं ज़्यादा दखल वाली हो गई हैं.",जब राष्ट्रीय राष्ट्रीय राष्ट्रीय राष्ट्रीय राष्ट्रीय राष्ट्रीय राष्ट्रीय राष्ट्रीय राष्ट्रीय राष्ट्रीय राष्ट्र,4.160535206639039,0.0,22.25,23.625,mai_Deva
"Translate the following sentence from English to Hindi:
Q: Pre-operative transgender people should not expect to pass through the scanners with their privacy and dignity intact.
A:",Pre-operative transgender people should not expect to pass through the scanners with their privacy and dignity intact.,प्री-ऑपरेटिव ट्रांसजेंडर लोगों को यह उम्मीद नहीं करनी चाहिए कि वे अपनी निजता और सम्मान को बरकरार रखते हुए स्कैनर्स से गुज़र पाएँगे.,उपचित्र विभाषित व्यक्ति ने अपने दिनांक और नाम को निर्धारित करने के लिए अपने दिनांक और नाम को निर्धारित कर,11.584956605828529,1.2046120757916725,21.25,23.125,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Rip currents are the returning flow from waves breaking off the beach, often at a reef or similar.
A:","Rip currents are the returning flow from waves breaking off the beach, often at a reef or similar.","चीर धाराएँ समुद्र तट पर लगकर लौटने वाली लहरों का प्रवाह होता है, अक्सर एक चट्टान या इसी तरह के पदार्थों पर।",रिप कैरेंट्स बेस्केन पर बाजू के बाजू पर बांध या एक रिफर्स के साथ बांध के बाजू पर बांध के बाजू पर बांध के �,9.934559230608048,1.8154533256373546,18.625,19.625,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Due to the underwater topology the return flow is concentrated at a few deeper sections, and a fast current to deep water may form there.
A:","Due to the underwater topology the return flow is concentrated at a few deeper sections, and a fast current to deep water may form there.",अंडरवॉटर टोपोलॉजी के कारण कुछ गहरे सेक्शन्स में रिटर्न फ़्लो सांद्र होता है और यहां से गहरे पानी में तेज़ प्रवाह हो सकता है.,वायुमंडलीय आकार के कारण वायुमंडल में वायु निकाय एक बड़ा भाग बन जाता है और एक बड़ा वायुमंडल जिसकी ऊँ,14.385880182052253,2.564487946051244,16.625,23.875,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Most deaths happen as result of fatigue trying to swim back against the current, which may be impossible.
A:","Most deaths happen as result of fatigue trying to swim back against the current, which may be impossible.","ज़्यादातर मौतें पानी की धारा के विरुद्ध तैरने से होने वाली थकान की वजह से होती हैं, हो सकता है कि यह नामुमकिन भी हो.",अधिकांश जन्म होता है जब वह चालक बाहरी चालक के बीच चलने के लिए अपनी चाल को बढ़ाने के लिए तैरता है और यह,12.509505545891027,2.4729797294716067,19.5,22.125,hin_Deva
"Translate the following sentence from English to Hindi:
Q: As soon as you get out of the current, swimming back is no more difficult than normally.
A:","As soon as you get out of the current, swimming back is no more difficult than normally.","जैसे ही आप धारा से निकल आते हैं, पीछे की ओर तैरने में कोई खास मुश्किल नहीं होती है.","आप अपने अंतिम वातावरण में आएंगे, तो आपको अपनी वापसी की आवश्यकता नहीं होगी, जो अपने अंतिम वातावरण में आए",15.44584859466819,2.352622489487909,17.5,17.375,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Try aiming somewhere where you are not caught again or, depending on your skills and on whether you have been noticed, you might want to wait for rescue.
A:","Try aiming somewhere where you are not caught again or, depending on your skills and on whether you have been noticed, you might want to wait for rescue.","किसी ऐसे स्थान की ओर बढ़ें जहाँ आप फिर से जाकर न फँसें या फिर अपने कौशल और आप पर किसी का ध्यान गया है या नहीं इसके आधार पर, हो सकता है कि आप बचाव के लिए इंतज़ार करना चाहें.",यह अंतरिक्ष में अपने अंतर्गत नहीं आने की तकनीक का उपयोग करके एक निश्चित अंतर्गत या अंतरिक्ष में आने की तक,10.42733025334319,0.6825565830575396,20.5,23.0,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Re-entry shock comes on sooner than culture shock (there's less of a honeymoon phase), lasts longer, and can be more severe.
A:","Re-entry shock comes on sooner than culture shock (there's less of a honeymoon phase), lasts longer, and can be more severe.","पुनः प्रवेश झटका सांस्कृतिक झटके की तुलना में जल्द ही आता है (हनीमून का दौर कम होता है),  यह लंबे समय तक रहता है, और अधिक गंभीर हो सकता है।",रेल चालक दृष्टि के बाद दूरी चलती है तो चालक दृष्टि के बाद दूरी चलती है (हमें एक बार बाद नहीं होती) �,10.632896585488954,3.429952902301334,20.75,21.5,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Travellers who had an easy time adjusting to the new culture sometimes have a particularly hard time readjusting to their native culture.
A:",Travellers who had an easy time adjusting to the new culture sometimes have a particularly hard time readjusting to their native culture.,"जिन यात्रियों के पास नई संस्कृति को समायोजित करने के लिए एक अच्छा मौका था,उनके लिए कभी-कभी उनकी मूल संस्कृति के लिए विशेष रूप से कठिन समय होता है।",यह विदेशी यात्रियों के लिए नया राज्य के लिए अच्छा रहने के लिए अपने अनुभव को नया राज्य के लिए अच्छा रहने के,24.011692613816045,8.537119845655695,17.875,19.25,hin_Deva
"Translate the following sentence from English to Hindi:
Q: When returning home after living abroad, you've adapted to the new culture and lost some of your habits from your home culture.
A:","When returning home after living abroad, you've adapted to the new culture and lost some of your habits from your home culture.","विदेश में रहने के बाद वापस घर लौटते समय, आप नई संस्कृति को अपना चुके होते हैं और अपनी घरेलू संस्कृति की कई आदतें खो चुके होते हैं.",अपने भारत में जाकर आने के बाद आप अपने भारतीय रूप से अपने अनुभवों को निकाल लेते हैं और अपने भारतीय रूप,19.957690281455267,3.6673251900791284,16.75,19.625,hin_Deva
"Translate the following sentence from English to Hindi:
Q: When you went abroad at first, people were probably patient and understanding, knowing that travellers in a new country need to adapt.
A:","When you went abroad at first, people were probably patient and understanding, knowing that travellers in a new country need to adapt.","जब आप पहले के समय में विदेश गए थे, तो लोग तब ये जानकर धैर्य और समझ रखते थे कि यात्रियों को नए देश में उसके हिसाब से ढलना पड़ता है.","आप अपने देश में आए थे, तो वहाँ के लोग अपने देश के लिए अपने देश के लिए अपने देश के लिए अपने देश के लिए अपन",15.802418400758983,5.097319647384625,20.375,20.75,hin_Deva
"Translate the following sentence from English to Hindi:
Q: People may not anticipate that patience and understanding are also necessary for travellers returning home.
A:",People may not anticipate that patience and understanding are also necessary for travellers returning home.,लोग यह अनुमान नहीं लगा सकते हैं कि घर लौटने वाले यात्रियों के लिए धैर्य और समझ भी आवश्यक है.,यह विचार नहीं आपको अपने दृष्टिकोण में अपने दृष्टिकोण में अपने दृष्टिकोण में अपने दृष्टिकोण में अपने,8.452200030792351,1.801724217736594,20.25,21.75,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The pyramid sound and light show is one of the most interesting things in the area for kids.
A:",The pyramid sound and light show is one of the most interesting things in the area for kids.,बच्चों के लिए बनी जगह में पिरामिड साउंड एंड लाइट शो सबसे दिलचस्प चीज़ों में से एक है.,यह जानवरों के लिए जानवरों के लिए जानवरों के लिए जानवरों के लिए जानवरों के लिए जानवरों के लिए जानवरों के लि�,11.682006268698645,2.847964238283142,21.75,23.5,hin_Deva
"Translate the following sentence from English to Hindi:
Q: You can see the pyramids in the dark and you can see them in silence before the show begins.
A:",You can see the pyramids in the dark and you can see them in silence before the show begins.,आप पिरामिड को शो शुरू होने से पहले अंधेरे में शांति से देख सकते हैं.,आप दूरी में भी प्यारियाँ देख सकते हैं और दूरी में भी उन्हें देख सकते हैं जब दूरी में दिखाई देती हैं।,22.08675535560244,6.65422126355551,16.375,18.125,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Usually you always here the sound of tourists and vendors. The story of the sound and light is just like a story book.
A:",Usually you always here the sound of tourists and vendors. The story of the sound and light is just like a story book.,आमतौर पर आप हमेशा पर्यटकों और बेचने वालों की आवाज़ सुनते हैं. ध्वनि और प्रकाश की कहानी स्टोरी बुक जैसी है.,यह आपको अपने दिल के बाहर आने वाले वाहनों और विद्युत विभागों की तरह आपको अपने दिल के बाहर आने वाले वाहन,12.79402674362991,1.5886262183839546,18.75,21.25,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The Sphinx is set as the backdrop and the narrator of a long story.
A:",The Sphinx is set as the backdrop and the narrator of a long story.,स्फिंक्स को एक लंबी कहानी की पृष्ठभूमि और कथाकार के रूप में स्थापित किया गया है।,शिप्ना बारीक रूप से एक बार बार लोकप्रिय रूप से एक बार बार लोकप्रिय रूप से एक बार बार लोकप्रिय रूप से ए,10.471579839615561,1.7179060012299232,21.625,23.0,hin_Deva
"Translate the following sentence from English to Hindi:
Q: The scenes are displayed on the pyramids and the different pyramids are lit up.
A:",The scenes are displayed on the pyramids and the different pyramids are lit up.,पिरामिडों पर दृश्य प्रदर्शित किए जाते हैं और विभिन्न पिरामिड दिखाये जाते हैं,दिशा दिखाई देने वाले चित्र अंगाने अंगाने अंगाने अंगाने अंगाने अंगाने अंगाने अंगाने अंगाने अंगाने अंग,6.08154214953671,0.0,23.625,23.75,hin_Deva
