prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline
"Translate the following sentence from English to Russian:
Q: The Sundarbans are the largest littoral mangrove belt in the world, stretching 80 km (50 mi) into the Bangladeshi and Indian hinterland from the coast.
A:","The Sundarbans are the largest littoral mangrove belt in the world, stretching 80 km (50 mi) into the Bangladeshi and Indian hinterland from the coast.","Сундарбан — это крупнейший пояс прибрежных мангровых зарослей, простирающийся от берега на 80 км (50 миль) вглубь континента в Бангладеше и Индии.","Сундбанды являются самой большой лиманной зоной мангровых растений в мире, протянувшаяся на 80 км (50 миль) вдоль побережья Бангладеш и Индии от берега.",40.96811597617693,23.591029179311292
"Translate the following sentence from English to Russian:
Q: The Sundarbans has been declared a UNESCO World Heritage Site. The part of the forest within Indian territory is called Sundarbans National Park.
A:",The Sundarbans has been declared a UNESCO World Heritage Site. The part of the forest within Indian territory is called Sundarbans National Park.,Сундарбан был объявлен Объектом всемирного наследия ЮНЕСКО. Часть леса в пределах индийской территории называется Национальный парк Сундарбан.,"Сундбанды был объявлено всемирным наследием ЮНЕСКО. Часть леса, находящаяся в пределах территории Индии, называется Сундбандс Национальный Парк.",52.706359246514936,26.815344916029996
"Translate the following sentence from English to Russian:
Q: The forests aren't just mangrove swamps though — they include some of the last remaining stands of the mighty jungles which once covered the Gangetic plain.
A:",The forests aren't just mangrove swamps though — they include some of the last remaining stands of the mighty jungles which once covered the Gangetic plain.,"Эти леса не просто мангровые болота — к ним также относятся некоторые из последних оставшихся могучих джунглей, которые когда-то покрывали Гангскую равнину.","В лесах не только мангровые болота, но и некоторые из последних оставшихся массивов величественных тропических лесов, которые когда-то покрывали плоскость Ганг.",52.34996549496695,36.491068997346844
"Translate the following sentence from English to Russian:
Q: The Sundarbans cover an area of 3,850 km², of which about one-third is covered in water/marsh areas.
A:","The Sundarbans cover an area of 3,850 km², of which about one-third is covered in water/marsh areas.","Сундарбан занимает площадь в 3850 кв. км, из которых примерно треть покрыта водой или болотами.","Сундбанды занимают площадь 3 850 км², из которых примерно треть покрыта водными и болотистыми зонами.",56.63415659447612,27.199778234956106
"Translate the following sentence from English to Russian:
Q: Since 1966 the Sundarbans have been a wildlife sanctuary, and it is estimated that there are now 400 Royal Bengal tigers and about 30,000 spotted deer in the area.
A:","Since 1966 the Sundarbans have been a wildlife sanctuary, and it is estimated that there are now 400 Royal Bengal tigers and about 30,000 spotted deer in the area.","С 1966 года Сундарбан является заповедником дикой природы, и, по имеющимся подсчётам, на его территории в настоящее время обитают 400 бенгальских тигров и около 30 000 пятнистых оленей.","С 1966 года Сундарбансы стали заповедником животных, и оценено, что теперь в этой области насчитывается 400 крокодилов-рексов и около 30 000 снежных оленей.",38.566482585323605,18.69098647304329
"Translate the following sentence from English to Russian:
Q: Buses depart the inter-district bus station (across the river) throughout the day, though most, especially those heading to the east and Jakar/Bumthang leave between 06:30 and 07:30.
A:","Buses depart the inter-district bus station (across the river) throughout the day, though most, especially those heading to the east and Jakar/Bumthang leave between 06:30 and 07:30.","Автобусы отправляются с межрайонной автостанции (за рекой) в течение всего дня, хотя большая часть, особенно направляющиеся на восток и в Джакар/Бумтанг, отбывают с 06:30 до 07:30.","Автобусы отправляются с интердистриктного автовокзала (на противоположном берегу) днем, хотя большинство, особенно те, которые направляются на восток и в Джакар/Бумтханг, отправляются между 06:30 и 07:30.",48.87448866116648,30.031413466882217
"Translate the following sentence from English to Russian:
Q: As the inter-district buses are often full, it is advisable to purchase a ticket a few days in advance.
A:","As the inter-district buses are often full, it is advisable to purchase a ticket a few days in advance.","Поскольку межрайонные автобусы часто переполнены, желательно приобрести билет за несколько дней заранее.","Как идентичные поездки между районами часто заняты, лучше купить билет заранее на несколько дней.",34.54701721464068,8.061923993012869
"Translate the following sentence from English to Russian:
Q: Most districts are served by small Japanese Coaster Buses, which are comfortable and sturdy.
A:","Most districts are served by small Japanese Coaster Buses, which are comfortable and sturdy.","Большинство районов обслуживается небольшими японскими автобусами Coaster, удобными и надежными.","Большинство районов обслуживается малыми поездами-Коастерами Японии, которые комфортны и прочны.",40.57966061115438,23.10325762059593
"Translate the following sentence from English to Russian:
Q: Shared taxis are a quick and comfortable means to travel to nearby places, such as Paro (Nu 150) and Punakha (Nu 200).
A:","Shared taxis are a quick and comfortable means to travel to nearby places, such as Paro (Nu 150) and Punakha (Nu 200).","Маршрутка — это быстрый и удобный способ добраться до таких близлежащих мест, как Паро (150 нгултрумов) и Пунакха (200 нгултрумов).","Общие такси являются быстрым и удобным способом передвижения до близлежащих мест, таких как Паро (Ну 150) и Пунакха (Ну 200).",43.71635166779074,19.321611438594797
"Translate the following sentence from English to Russian:
Q: The Oyapock River Bridge is a cable-stayed bridge. It spans the Oyapock River to link the cities of Oiapoque in Brazil and Saint-Georges de l'Oyapock in French Guiana.
A:",The Oyapock River Bridge is a cable-stayed bridge. It spans the Oyapock River to link the cities of Oiapoque in Brazil and Saint-Georges de l'Oyapock in French Guiana.,Мост через реку Ояпок представляет из себя вантовый мост. Он простирается через реку Ояпок и соединяет города Ояпоки в Бразилии и Сен-Жорж-де-л'Ояпок во Французской Гвиане.,"Ойапок-река-свободный-мост-это-шатунный-мост. Он пересекает Ойапок-реку, чтобы соединить города Ойапок в Бразилии и Сент-Георгий де л'Ойапок в Французской Гвиане.",36.55689392732447,17.512508246462925
"Translate the following sentence from English to Russian:
Q: The two towers rise to a height of 83 meters, it's 378 meters long and it has two lanes of 3.50 m wide.
A:","The two towers rise to a height of 83 meters, it's 378 meters long and it has two lanes of 3.50 m wide.","Эти две башни достигают 83 метра в высоту, а сам мост 378 метров в длину и имеет две полосы движения шириной 3,5 метра.","Две башни поднимаются на высоту 83 метра, они имеют длину 378 метров и имеют две полосы шириной 3,50 метра.",45.9748796656048,17.72807588926849
"Translate the following sentence from English to Russian:
Q: The vertical clearance under the bridge is 15 meters. Construction was completed in August 2011, it didn't open to traffic until March 2017.
A:","The vertical clearance under the bridge is 15 meters. Construction was completed in August 2011, it didn't open to traffic until March 2017.","Высота подмостового габарита составляет 15 метров. Строительство было завершено в августе 2011 года, его не открывали для движения до марта 2017 года.","Высота проезда под мостом составляет 15 метров. Строительство завершилось в августе 2011 года, а мост открылся для движения в марте 2017 года.",62.23458181383984,41.43282043396028
"Translate the following sentence from English to Russian:
Q: The bridge is scheduled to be fully operational in September 2017, when the Brazilian customs checkpoints are expected to be finished.
A:","The bridge is scheduled to be fully operational in September 2017, when the Brazilian customs checkpoints are expected to be finished.","Согласно плану мост полностью войдёт в эксплуатацию  в сентябре 2017 года, когда бразильские пункты таможенной проверки, как ожидается, будут завершены.","The bridge is scheduled to be fully operational in September 2017, when the Brazilian customs checkpoints are expected to be finished.",2.752684152539314,0.889842503649874
"Translate the following sentence from English to Russian:
Q: The Guaraní were the most significant indigenous group inhabiting what is now Eastern Paraguay, living as semi-nomadic hunters who also practised subsistence agriculture.
A:","The Guaraní were the most significant indigenous group inhabiting what is now Eastern Paraguay, living as semi-nomadic hunters who also practised subsistence agriculture.","Гуарини были наиболее значительной коренной группой, населяющей область, которую сейчас занимает восточный Парагвай, они жили как полукочевые охотники, которые также практиковали натуральное сельское хозяйство.","Гуарани были наиболее значимым индивидуальным народом, жилым в настоящее время в восточной Парагвайской части, живущими как полу-наводненными поисковыми охотниками, также практикующими сельское хозяйство.",39.457718784502205,17.5550559696102
"Translate the following sentence from English to Russian:
Q: The Chaco region was home to other groups of indigenous tribes such as the Guaycurú and Payaguá, who survived by hunting, gathering and fishing.
A:","The Chaco region was home to other groups of indigenous tribes such as the Guaycurú and Payaguá, who survived by hunting, gathering and fishing.","Область Чако служила домом для разных групп местных племен, например для Гуайкуру и Паягуа, они выживали при помощи охоты, собирательства и рыбалки.","Чако-регион был местом жительства других групп индейцев, таких как Гуайкуру и Паягуа, которые выживали за счёт охоты, сбора и рыбалки.",39.83792557355545,34.427996722124135
"Translate the following sentence from English to Russian:
Q: In the 16th century Paraguay, formerly called ""The Giant Province of the Indies"", was born as a result of the encounter of Spanish conquerors with the native indigenous groups.
A:","In the 16th century Paraguay, formerly called ""The Giant Province of the Indies"", was born as a result of the encounter of Spanish conquerors with the native indigenous groups.","В XVI веке Парагвай, который до этого называли ""огромной провинцией Ост-Индии"", возник в результате столкновения испанских завоевателей с местными группами коренного населения.","В XVI веке Параиби, ранее известный как ""Гигантская провинция Индий"", был основан в результате встречи испанских крепостных с местными индейскими народами.",34.691046656940365,14.034192374956115
"Translate the following sentence from English to Russian:
Q: The Spaniards started the colonization period which lasted for three centuries.
A:",The Spaniards started the colonization period which lasted for three centuries.,"Испанцы начали период колонизации, который длился три столетия.","Испанцы начали период колонизации, который продолжался три века.",72.65619401446733,58.84538810825136
"Translate the following sentence from English to Russian:
Q: Since the foundation of Asunción in 1537, Paraguay has managed to keep a lot of its indigenous character and identity.
A:","Since the foundation of Asunción in 1537, Paraguay has managed to keep a lot of its indigenous character and identity.",С момента основания Асунсьона в 1537 Парагваю в основном удалось сохранить большую часть своего самобытного характера и идентичности.,С момента основания Асунсьона в 1537 году Парагвай смог сохранить много своего индийского характера и идентичности.,60.89178479876263,47.37863271231061
"Translate the following sentence from English to Russian:
Q: Argentina is well known for having one of the best polo teams and players in the world.
A:",Argentina is well known for having one of the best polo teams and players in the world.,"Аргентина известна тем, что у неё одна из лучших команд, а также лучшие игроки в мире в таком виде спорта, как поло.","Аргентина известна тем, что у нее один из лучших команд и игроков в мире в таком виде спорта, как палочное поло.",70.7569631383457,56.57399384653939
"Translate the following sentence from English to Russian:
Q: The largest tournament of the year takes place in December at the polo fields in Las Cañitas.
A:",The largest tournament of the year takes place in December at the polo fields in Las Cañitas.,Крупнейший турнир года проходит в декабре на полях для игры в поло в Лас Каньитас.,Самый крупный турнир года проходит в декабре на поло-поле в Лас-Каньитас.,59.07095269818501,38.17713825371923
"Translate the following sentence from English to Russian:
Q: Smaller tournaments and matches can also be seen here at other times of the year.
A:",Smaller tournaments and matches can also be seen here at other times of the year.,Менее крупные турниры и матчи здесь также можно посмотреть в другое время года.,Маленькие турниры и матчи также можно увидеть здесь в другие времена года.,49.55130925796619,28.97340601116356
"Translate the following sentence from English to Russian:
Q: For news on tournaments and where to buy tickets for polo matches, check Asociacion Argentina de Polo.
A:","For news on tournaments and where to buy tickets for polo matches, check Asociacion Argentina de Polo.","Чтобы узнать новости о матчах поло и о том, где купить на них билеты, загляните на сайт Аргентинской ассоциации поло.","Для новостей о турнирах и где купить билеты на поло, проверьте Ассоциацию Аргентинской Пули.",34.931672422777446,9.400274186468947
"Translate the following sentence from English to Russian:
Q: The official Falklands currency is the Falkland pound (FKP) whose value is set equivalent to that of one British pound (GBP).
A:",The official Falklands currency is the Falkland pound (FKP) whose value is set equivalent to that of one British pound (GBP).,"Официальной валютой Фолклендских островов является фунт Фолкендских островов (FKP), стоимость которого эквивалентна стоимости одного британского фунта стерлингов (GBP).","Официальный валюта Фалконовских островов — фалконская фунта (FKP), которая имеет значение, равное одному британскому фунту (GBP).",31.11964825381032,13.722749583001749
"Translate the following sentence from English to Russian:
Q: Money can be exchanged at the only bank in the islands which is located in Stanley across from the FIC West store.
A:",Money can be exchanged at the only bank in the islands which is located in Stanley across from the FIC West store.,"Деньги можно обменять в единственном банке на этих островах, который находится на Порт-Стэнли напротив магазина FIC West.","Монеты можно обменять в единственной банке на островах, которая расположена в Стенли, на западе от FIC West Store.",47.26103026033376,27.603775485858506
"Translate the following sentence from English to Russian:
Q: British pounds will generally be accepted anywhere in the islands and within Stanley credit cards and United States dollars are also often accepted.
A:",British pounds will generally be accepted anywhere in the islands and within Stanley credit cards and United States dollars are also often accepted.,"Как правило, британские фунты примут повсюду на островах. В Стэнли также часто принимают кредитные карты и доллары США.","Великобританские фунты обычно принимаются в любом месте островов и в Салюте, а также в кредитных картах и долларах США также часто принимаются.",41.99479675467194,7.21475093102872
"Translate the following sentence from English to Russian:
Q: On the outlying islands credit cards will probably not be accepted, although British and United States currency may be taken; check with the owners in advance to determine what is an acceptable payment method.
A:","On the outlying islands credit cards will probably not be accepted, although British and United States currency may be taken; check with the owners in advance to determine what is an acceptable payment method.","На удалённых островах кредитные карты, возможно, не будут приниматься, хотя британскую и американскую валюту могут принять; заранее проясните с владельцами какой способ оплаты является приемлемым.","На островах побережья кредитные карты скорее всего не будут приниматься, хотя британский и американский доллар могут быть взяты; уточните владельцев заранее, какие методы оплаты считаются приемлемыми.",49.041122012507266,24.579377586164153
"Translate the following sentence from English to Russian:
Q: It is nearly impossible to exchange Falklands currency outside of the islands, so exchange money prior to leaving the islands.
A:","It is nearly impossible to exchange Falklands currency outside of the islands, so exchange money prior to leaving the islands.","Валюту Фолклендских островов почти невозможно обменять за их пределами, поэтому обменивайте деньги до того, как покинуть острова.","Великолепно, я перевел предложение с английского на русский язык. Вот перевод:",11.34767077002093,1.2861657579796746
"Translate the following sentence from English to Russian:
Q: Since Montevideo is south of the Equator, it is summer there when it's winter in the Northern Hemisphere and vice versa.
A:","Since Montevideo is south of the Equator, it is summer there when it's winter in the Northern Hemisphere and vice versa.","Поскольку Монтевидео находится к югу от экватора, там лето, когда в Северном полушарии зима, и наоборот.","Поскольку Монтевидео находится ниже экватора, там лето, когда в Северном полушарии зима, и наоборот.",88.85238273423262,83.93204147976209
"Translate the following sentence from English to Russian:
Q: Montevideo is in the subtropics; in the summer months, temperatures above +30°C are common.
A:","Montevideo is in the subtropics; in the summer months, temperatures above +30°C are common.",Монтевидео расположен в субтропиках. В летние месяцы температура воздуха выше +30°С является обычным явлением.,Монтевидео находится в субтропиках; в летние месяцы температура выше +30°C является обычным явлением.,68.56859342759908,54.36283392650021
"Translate the following sentence from English to Russian:
Q: The winter can be deceptively chilly: temperatures rarely go below freezing, but the wind and humidity combine to make it feel colder than what the thermometer says.
A:","The winter can be deceptively chilly: temperatures rarely go below freezing, but the wind and humidity combine to make it feel colder than what the thermometer says.","Зима может быть обманчиво холодной: температура редко опускается ниже нуля, но сочетание ветра и влажности воздуха создает ощущение более холодной погоды в сравнении с тем, что показывает термометр.","Зима может быть очень скрытой холодной: температура не падает ниже нуля, но ветер и влажность делают, что-то холоднее, чем показывает термометр.",45.98650154427073,26.50584380589511
"Translate the following sentence from English to Russian:
Q: There are no particular ""rainy"" and ""dry"" seasons: the amount of rain stays roughly the same throughout the year.
A:","There are no particular ""rainy"" and ""dry"" seasons: the amount of rain stays roughly the same throughout the year.","Здесь нет особо ""дождливых"" и ""сухих"" сезонов: количество осадков приблизительно одинаково весь год.","В России нет особенных ""снежных"" и ""сухих"" сезонов: количество осадков остается примерно таким же в течение года.",50.4501065487313,42.87793089774255
"Translate the following sentence from English to Russian:
Q: Though many of the animals in the park are used to seeing humans, the wildlife is nonetheless wild and should not be fed or disturbed.
A:","Though many of the animals in the park are used to seeing humans, the wildlife is nonetheless wild and should not be fed or disturbed.","Хотя многие животные в парке привыкли видеть людей, природа все же является дикой, поэтому не нужно кормить или тревожить животных.","Хотя многие животные в парке привыкли к видению людей, природные существа все же остались в природе и не должны быть кормлены или раздражены.",46.63127588679439,30.550233079032257
"Translate the following sentence from English to Russian:
Q: According to park authorities, stay at least 100 yards/meters away from bears and wolves and 25 yards/meters from all other wild animals!
A:","According to park authorities, stay at least 100 yards/meters away from bears and wolves and 25 yards/meters from all other wild animals!","Администрация парка предупреждает: не приближайтесь более чем на 100 ярдов/метров к медведям и волкам, а также более чем на 25 ярдов/метров ко всем другим диким животным!","Согласно сотрудникам парка, оставайтесь на расстоянии не менее 100 метров от медведей и львов и 25 метров от всех других хищных животных!",23.22687080155518,2.70171427656832
"Translate the following sentence from English to Russian:
Q: No matter how docile they may look, bison, elk, moose, bears, and nearly all large animals can attack.
A:","No matter how docile they may look, bison, elk, moose, bears, and nearly all large animals can attack.","Неважно, насколько смирно они выглядят, — бизоны, лоси, медведи и практически все крупные животные могут напасть.","Независимо от того, как дружелюбно они могут выглядеть, бison, elk, moose, медведи и большинство крупных животных могут атаковать.",30.506423748508382,11.212450567744726
"Translate the following sentence from English to Russian:
Q: Each year, dozens of visitors are injured because they didn't keep a proper distance. These animals are large, wild, and potentially dangerous, so give them their space.
A:","Each year, dozens of visitors are injured because they didn't keep a proper distance. These animals are large, wild, and potentially dangerous, so give them their space.","Каждый год десятки посетителей получают травмы, потому что не соблюдают нужной дистанции. Эти животные большие, дикие и потенциально опасные, поэтому соблюдайте их личное пространство.","Каждый год десятки посетителей травмированы, потому что они не соблюдали необходимое расстояние. Эти животные крупные, хищные и могут быть опасными, поэтому дайте им пространство.",51.44520610102219,28.630894076972215
"Translate the following sentence from English to Russian:
Q: In addition, be aware that odors attract bears and other wildlife, so avoid carrying or cooking odorous foods and keep a clean camp.
A:","In addition, be aware that odors attract bears and other wildlife, so avoid carrying or cooking odorous foods and keep a clean camp.","Кроме того, помните, что запахи привлекают медведей и других диких животных, поэтому избегайте приготовления или ношения с собой пахучей пищи, а также поддерживайте в лагере чистоту.","Кроме того, помните, что запахи привлекают медведей и других видов животных, поэтому избегайте носки или приготовления запахающих продуктов и поддерживайте чистоту вашего лагеря.",66.19310885005272,48.79909556087092
"Translate the following sentence from English to Russian:
Q: Apia is the capital of Samoa. The town is on the island of Upolu and has a population of just under 40,000.
A:","Apia is the capital of Samoa. The town is on the island of Upolu and has a population of just under 40,000.",Апиа – столица Самоа. Город расположен на острове Уполу и имеет население чуть менее 40 000 жителей.,Апия является столицей Самоа. Город расположен на острове Уполо и имеет население чуть более 40 000 человек.,67.60415631431891,50.87975909051062
"Translate the following sentence from English to Russian:
Q: Apia was founded in the 1850s and has been the official capital of Samoa since 1959.
A:",Apia was founded in the 1850s and has been the official capital of Samoa since 1959.,Апиа была основана в 1850-х годах и с 1959 года является официальной столицей Самоа.,Апия была основана в 1850-х годах и стала официальным столицей Самоа с 1959 года.,71.04794005809858,55.75257268324973
"Translate the following sentence from English to Russian:
Q: The harbor was the site of an infamous naval standoff in 1889 when seven ships from Germany, the US, and Britain refused to leave the harbor.
A:","The harbor was the site of an infamous naval standoff in 1889 when seven ships from Germany, the US, and Britain refused to leave the harbor.","Бухта была местом печально известного военно-морского противостояния в 1889 году, когда семь кораблей из Германии, США и Британии отказались покидать бухту.","Гавань была местом неизвестного морского конфликта в 1889 году, когда семь кораблей из Германии, США и Великобритании отказались покинуть гавань.",62.1279966654159,42.14824874299182
"Translate the following sentence from English to Russian:
Q: All the ships were sunk, except for one British cruiser. Nearly 200 American and German lives were lost.
A:","All the ships were sunk, except for one British cruiser. Nearly 200 American and German lives were lost.","Все корабли затонули, за исключением одного британского крейсера. Погибли около 200 американских и немецких моряков.","Все корабли были сожжены, кроме одного британского крейсера. Почти 200 американских и немецких жизней погибли.",60.51887001568665,42.5011255378281
"Translate the following sentence from English to Russian:
Q: During the struggle for independence organised by the Mau movement, a peaceful gathering in the town resulted in the killing of the paramount chief Tupua Tamasese Lealofi III.
A:","During the struggle for independence organised by the Mau movement, a peaceful gathering in the town resulted in the killing of the paramount chief Tupua Tamasese Lealofi III.","Во время борьбы за независимость, организованной движением Мау, мирное собрание в городе привело к убийству верховного вождя Тупуа Тамсесе Леалофи III.","В ходе борьбы за независимость, организованной Маву-движением, мирное собрание в городке привело к убийству главы государства Тупа-Тамасе Леафо III.",61.63864095379795,42.88103041325659
"Translate the following sentence from English to Russian:
Q: There are many beaches, due to Auckland's straddling of two harbours. The most popular ones are in three areas.
A:","There are many beaches, due to Auckland's straddling of two harbours. The most popular ones are in three areas.","Здесь множество пляжей, поскольку Окленд расположен на берегах двух гаваней. Самые популярные пляжи находятся в трех районах.","В Акватории много пляжей, так как она находится на перекрестке двух портов. Самые популярные из них находятся в трех районах.",46.18162892586271,31.883477089875647
"Translate the following sentence from English to Russian:
Q: North Shore beaches (in North Harbour district) are on the Pacific Ocean and stretch from Long Bay in the north to Devonport in the south.
A:",North Shore beaches (in North Harbour district) are on the Pacific Ocean and stretch from Long Bay in the north to Devonport in the south.,Пляжи Норт-Шора (в районе Норт-Харбора) омываются Тихим океаном и тянутся от Лонг-Бэя на севере до Девонпорта на юге.,Восточная часть острова (в районе Норт Харбор) находится на океане и протянулась от Лонг Бай в северном направлении до Девонпорта в южном.,38.487566960351224,18.841223161744857
"Translate the following sentence from English to Russian:
Q: They are almost all sandy beaches with safe swimming, and most have shade provided by pohutukawa trees.
A:","They are almost all sandy beaches with safe swimming, and most have shade provided by pohutukawa trees.","Почти все эти пляжи песчаные с безопасным купанием, и многие из них тенистые благодаря таким деревьям, как похутукава.","Они почти все песчаные пляжи с безопасным плаванием, и большинство из них имеют тень от погутукава деревьев.",40.1498617153528,12.851075248901298
"Translate the following sentence from English to Russian:
Q: Tamaki Drive beaches are on the Waitemata Harbour, in the upmarket suburbs of Mission Bay and St Heliers in Central Auckland.
A:","Tamaki Drive beaches are on the Waitemata Harbour, in the upmarket suburbs of Mission Bay and St Heliers in Central Auckland.","В центральном районе Окленда, где в бухте Вайтемата находятся престижные жилые пригороды Мишн-Бэй и Сент-Хелиерс, раскинулись пляжи Тамаки-Драйв.","Тамаки-Drive пляжи находятся на Ватермэтах, в урбанизированных районах Миссия-Бай и Сент-Хеленс в центральном районе Актуара.",33.9805612168275,20.648265842073577
"Translate the following sentence from English to Russian:
Q: These are sometimes-crowded family beaches with a good range of shops lining the shore. Swimming is safe.
A:",These are sometimes-crowded family beaches with a good range of shops lining the shore. Swimming is safe.,"Это иногда переполненные народом семейные пляжи с хорошим выбором магазинов, расположенных вдоль берега. Плавать безопасно.","Эти места иногда очень загруженные семейные пляжи с хорошим разнообразием магазинов, лежащих на берегу. Плавание безопасно.",47.10967139987337,25.945502476139467
"Translate the following sentence from English to Russian:
Q: The main local beer is 'Number One', it is not a complex beer, but pleasant and refreshing. The other local beer is called ""Manta"".
A:","The main local beer is 'Number One', it is not a complex beer, but pleasant and refreshing. The other local beer is called ""Manta"".","Самое популярное местное пиво – это ""Number One"", у него незамысловатый, приятный и освежающий вкус. Еще одно местное пиво называется ""Manta"".","Основной местный пивоваренный продукт — ""Number One"", это не сложное пиво, но приятное и свежее. Другой местный пивоваренный продукт — ""Manta"".",35.12756710128882,16.452710685909427
"Translate the following sentence from English to Russian:
Q: There are many French wines to be had, but the New Zealand and Australian wines might travel better.
A:","There are many French wines to be had, but the New Zealand and Australian wines might travel better.","Существует множество французских вин, которые можно пить, однако новозеландские и австралийские вина могут лучше транспортироваться.","Вина из Франции привозят много, но вина из Новой Зеландии и Австралии могут лучше путешествовать.",25.983107785005465,2.8186967811960386
"Translate the following sentence from English to Russian:
Q: The local tap water is perfectly safe to drink, but bottled water is easy to find if you are fearful.
A:","The local tap water is perfectly safe to drink, but bottled water is easy to find if you are fearful.","Местная водопроводная вода совершенно безопасна для питья, но если вы все же опасаетесь, не составит труда найти и бутилированную воду.","Локальная вода из водопровода безопасна для питья, но бутылочная вода легко найти, если вы боитесь.",40.160393678308374,19.33188267593413
"Translate the following sentence from English to Russian:
Q: For Australians, the idea of 'flat white' coffee is foreign. A short black is 'espresso', cappuccino comes heaped high with cream (not froth), and tea is served without milk.
A:","For Australians, the idea of 'flat white' coffee is foreign. A short black is 'espresso', cappuccino comes heaped high with cream (not froth), and tea is served without milk.","Австралийцам непонятна идея ""флэт уайт"". ""Маленький чёрный"" — это эспрессо, капучино они подают с высоким слоем взбитых сливок (не с пенкой), а чай без молока.","Для австралийцев идея ""флэт-белого"" кофе является незнакомой. Короткий черный кофе называется ""эспрессо"", капучино наполнено большим количеством молока (не пенкой), а чай подается без молока.",39.83088038195717,22.576542952172844
"Translate the following sentence from English to Russian:
Q: The hot chocolate is up to Belgian standards. Fruit juices are pricey but excellent.
A:",The hot chocolate is up to Belgian standards. Fruit juices are pricey but excellent.,"Горячий шоколад отвечает стандартам Бельгии. Хотя фруктовые соки стоят дорого, они имеют превосходное качество.","В горячий чай поднимаются бельгийские стандарты. Фруктовые соки дороги, но отличные.",27.878832473108716,10.527956992932138
"Translate the following sentence from English to Russian:
Q: Many trips to the reef are made all year around, and injuries due to any of these causes on the reef are rare.
A:","Many trips to the reef are made all year around, and injuries due to any of these causes on the reef are rare.","На риф круглый год совершается большое количество поездок, и травмы, вызванные любой из этих причин на рифе, случаются редко.","Многие поездки на риф проводятся круглый год, и травмы, вызванные любыми из этих причин на рифе, редки.",52.252304556681864,38.545970316353184
"Translate the following sentence from English to Russian:
Q: Still, take advice from authorities, obey all signs, and pay close attention to safety warnings.
A:","Still, take advice from authorities, obey all signs, and pay close attention to safety warnings.","Всё же следуйте рекомендациям органов власти, подчиняйтесь всем знакам и обратите пристальное внимание на предупреждения о безопасности.","Однако, слушай советы специалистов, следуй всем указаниям и внимательно следи за предупреждениями о безопасности.",34.532798471378285,7.164713099850246
"Translate the following sentence from English to Russian:
Q: Box jellyfish occur near beaches and near river estuaries from October to April north of 1770. They can occasionally be found outside these times.
A:",Box jellyfish occur near beaches and near river estuaries from October to April north of 1770. They can occasionally be found outside these times.,Кубомедуза встречается вблизи пляжей и речных устий к северу от 1770 с октября по апрель. Иногда их можно встретить вне этого периода.,Краб-ящерицы встречаются поблизости от берегов и в реково-морских устьях с октября по апрель севернее 1770 градуса. Они иногда могут быть найдены за пределами этих периодов.,34.38046619700032,11.516796881774477
