prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang
"Translate the following sentence from English to French:
Q: According to park authorities, stay at least 100 yards/meters away from bears and wolves and 25 yards/meters from all other wild animals!
A:","According to park authorities, stay at least 100 yards/meters away from bears and wolves and 25 yards/meters from all other wild animals!","Selon les autorités du parc, il faut se tenir à au moins 100 mètres des ours et des loups et à 25 mètres de tous les autres animaux sauvages !","Selon les autorités du parc, restez à au moins 100 yards/mètres de distance des ours et des loups et à 25 yards/mètres de toutes les autres espèces sauvages!",68.74766064378227,39.321324568104984,2.390625,3.28125,fra_Latn
"Translate the following sentence from English to French:
Q: No matter how docile they may look, bison, elk, moose, bears, and nearly all large animals can attack.
A:","No matter how docile they may look, bison, elk, moose, bears, and nearly all large animals can attack.","Aussi dociles qu’ils puissent paraître, le bison, l’élan, l’orignal, l’ours et presque tous les grands animaux peuvent attaquer.","Quelle que soit leur apparence docile, les bisons, les cerfs, les élans, les ours et presque tous les grands animaux peuvent attaquer.",54.34669120677403,22.916957718354972,1.125,1.0234375,fra_Latn
"Translate the following sentence from English to French:
Q: Each year, dozens of visitors are injured because they didn't keep a proper distance. These animals are large, wild, and potentially dangerous, so give them their space.
A:","Each year, dozens of visitors are injured because they didn't keep a proper distance. These animals are large, wild, and potentially dangerous, so give them their space.","Chaque année, des dizaines de visiteurs sont blessés parce qu’ils n’ont pas gardé une distance suffisante. Ces animaux sont grands, sauvages et potentiellement dangereux, alors donnez-leur de l’espace.","Chaque année, des dizaines de visiteurs sont blessés parce qu'ils n'ont pas gardé une distance appropriée. Ces animaux sont grands, sauvages et potentiellement dangereux, alors donnez-leur leur espace.",84.45043692897325,70.940250526639,0.74609375,0.75390625,fra_Latn
"Translate the following sentence from English to French:
Q: In addition, be aware that odors attract bears and other wildlife, so avoid carrying or cooking odorous foods and keep a clean camp.
A:","In addition, be aware that odors attract bears and other wildlife, so avoid carrying or cooking odorous foods and keep a clean camp.","De plus, sachez que les odeurs attirent les ours et autres animaux sauvages, alors évitez de transporter ou de cuisiner des aliments odorants et gardez le camp propre.","De plus, soyez conscient que les odeurs attirent les ours et d'autres animaux sauvages, donc éviter de transporter ou de cuisiner des aliments odorants et garder un camp propre.",78.70670150570068,58.53687155620615,1.3671875,2.484375,fra_Latn
"Translate the following sentence from English to French:
Q: Apia is the capital of Samoa. The town is on the island of Upolu and has a population of just under 40,000.
A:","Apia is the capital of Samoa. The town is on the island of Upolu and has a population of just under 40,000.",Apia est la capitale des Samoa. La ville se trouve sur l'île d'Upolu et compte un peu moins de 40 000 habitants.,Apia est la capitale de Samoa. La ville est située sur l'île d'Upolu et compte une population d'environ 40 000 habitants.,71.17282414022877,54.19281067412435,0.15722656,0.29101562,fra_Latn
"Translate the following sentence from English to French:
Q: Apia was founded in the 1850s and has been the official capital of Samoa since 1959.
A:",Apia was founded in the 1850s and has been the official capital of Samoa since 1959.,Apia a été fondée dans les années 1850 et est la capitale officielle des Samoa depuis 1959.,Apia a été fondée dans les années 1850 et a été la capitale officielle de Samoa depuis 1959.,86.21227394542552,65.14613449066714,2.28125,2.921875,fra_Latn
"Translate the following sentence from English to French:
Q: The harbor was the site of an infamous naval standoff in 1889 when seven ships from Germany, the US, and Britain refused to leave the harbor.
A:","The harbor was the site of an infamous naval standoff in 1889 when seven ships from Germany, the US, and Britain refused to leave the harbor.","Le port a été le site d’une impasse navale tristement célèbre en 1889, lorsque sept navires d’Allemagne, des États-Unis et de Grande-Bretagne ont refusé de quitter le port.","Le port a été le site d'un affrontement naval infâme en 1889 lorsque sept navires de la part de la Allemagne, des États-Unis et du Royaume-Uni ont refusé de quitter le port.",64.50103569487324,42.81094417897916,4.0625,4.53125,fra_Latn
"Translate the following sentence from English to French:
Q: All the ships were sunk, except for one British cruiser. Nearly 200 American and German lives were lost.
A:","All the ships were sunk, except for one British cruiser. Nearly 200 American and German lives were lost.","Tous les navires furent coulés, à l’exception d’un croiseur britannique. Près de 200 Américains et Allemands perdirent la vie.","Tous les navires ont été coulés, sauf un croiseur britannique. Près de 200 vies américaines et allemandes ont été perdues.",55.772196685209394,40.20242846296873,0.7890625,0.828125,fra_Latn
"Translate the following sentence from English to French:
Q: During the struggle for independence organised by the Mau movement, a peaceful gathering in the town resulted in the killing of the paramount chief Tupua Tamasese Lealofi III.
A:","During the struggle for independence organised by the Mau movement, a peaceful gathering in the town resulted in the killing of the paramount chief Tupua Tamasese Lealofi III.","Le chef suprême Tupua Tamasese Lealofi III fut assassiné lors un rassemblement pacifique qui se tenait en ville, durant la luttee de l’indépendance organisée par le mouvement Mau.","During the struggle for independence organised by the Mau movement, a peaceful gathering in the town resulted in the killing of the paramount chief Tupua Tamasese Lealofi III.",30.76755844402869,17.771622168502805,25.0,25.0,eng_Latn
"Translate the following sentence from English to French:
Q: There are many beaches, due to Auckland's straddling of two harbours. The most popular ones are in three areas.
A:","There are many beaches, due to Auckland's straddling of two harbours. The most popular ones are in three areas.","Les plages sont nombreuses, car Auckland est à cheval sur deux ports. Les plus populaires se trouvent dans trois zones.","Il y a beaucoup de plages, en raison de la position d'Auckland entre deux ports. Les plus populaires sont dans trois zones.",55.04422479546164,33.10670933889895,0.74609375,0.6640625,fra_Latn
"Translate the following sentence from English to French:
Q: North Shore beaches (in North Harbour district) are on the Pacific Ocean and stretch from Long Bay in the north to Devonport in the south.
A:",North Shore beaches (in North Harbour district) are on the Pacific Ocean and stretch from Long Bay in the north to Devonport in the south.,Les plages du North Shore (dans le district de North Harbour) se trouvent sur l'océan Pacifique et s'étendent de Long Bay au nord à Devonport au sud.,Les plages du Nord Shore (dans le district du Nord Harbour) sont sur l'océan Pacifique et s'étendent de Long Bay au nord à Devonport au sud.,82.19851507187158,75.2271113240679,5.71875,5.75,fra_Latn
"Translate the following sentence from English to French:
Q: They are almost all sandy beaches with safe swimming, and most have shade provided by pohutukawa trees.
A:","They are almost all sandy beaches with safe swimming, and most have shade provided by pohutukawa trees.","Presque toutes les plages sont sablonneuses et permettent de se baigner en toute sécurité, et la plupart sont ombragées par des pohutukawa.","Ils sont presque tous des plages de sable avec une baignade sûre, et la plupart ont de l'ombre fournie par des arbres de pohutukawa.",42.068364411741314,18.38727157105465,1.4921875,1.328125,fra_Latn
"Translate the following sentence from English to French:
Q: Tamaki Drive beaches are on the Waitemata Harbour, in the upmarket suburbs of Mission Bay and St Heliers in Central Auckland.
A:","Tamaki Drive beaches are on the Waitemata Harbour, in the upmarket suburbs of Mission Bay and St Heliers in Central Auckland.","Les plages de Tamaki Drive se trouvent sur le port de Waitemata, dans la banlieue chic de Mission Bay et de Saint Heliers dans le centre d’Auckland.","Les plages de Tamaki Drive sont sur le port de Waitemata, dans les quartiers de luxe de Mission Bay et de St Heliers dans le centre d'Auckland.",72.46686254294568,56.63328668984682,1.5546875,1.375,fra_Latn
"Translate the following sentence from English to French:
Q: These are sometimes-crowded family beaches with a good range of shops lining the shore. Swimming is safe.
A:",These are sometimes-crowded family beaches with a good range of shops lining the shore. Swimming is safe.,"Ces plages, parfois très fréquentées par les familles, disposent de nombreuses boutiques le long du littoral. La baignade y est sans danger.",Ces plages familiales parfois bondées avec une bonne gamme de magasins le long de la plage. La baignade est sûre.,34.894198456117245,16.31282812119788,4.03125,4.0,fra_Latn
"Translate the following sentence from English to French:
Q: The main local beer is 'Number One', it is not a complex beer, but pleasant and refreshing. The other local beer is called ""Manta"".
A:","The main local beer is 'Number One', it is not a complex beer, but pleasant and refreshing. The other local beer is called ""Manta"".","La principale bière locale est la « Number One », une bière assez ordinaire, mais savoureuse et rafraîchissante. Il existe aussi une autre bière locale, la « Manta ».","La bière locale principale est ""Number One"", ce n'est pas une bière complexe, mais agréable et rafraîchissante. L'autre bière locale s'appelle ""Manta"".",49.01488666667244,22.6290307204994,1.953125,2.203125,fra_Latn
"Translate the following sentence from English to French:
Q: There are many French wines to be had, but the New Zealand and Australian wines might travel better.
A:","There are many French wines to be had, but the New Zealand and Australian wines might travel better.","Il y a beaucoup de vins français à déguster, mais les vins néo-zélandais et australiens voyageront peut-être mieux.","Il y a beaucoup de vins français à avoir, mais les vins néo-zélandais et australiens pourraient voyager mieux.",75.55615547352188,65.96237318792765,4.34375,3.9375,fra_Latn
"Translate the following sentence from English to French:
Q: The local tap water is perfectly safe to drink, but bottled water is easy to find if you are fearful.
A:","The local tap water is perfectly safe to drink, but bottled water is easy to find if you are fearful.","Vous pouvez boire l'eau du robinet local sans danger, mais vous pouvez facilement trouver de l'eau en bouteille si vous avez des craintes à son sujet.","L'eau du robinet est parfaitement sûre à boire, mais l'eau en bouteille est facile à trouver si vous avez peur.",42.271041840984594,30.801535041624255,2.96875,1.8125,fra_Latn
"Translate the following sentence from English to French:
Q: For Australians, the idea of 'flat white' coffee is foreign. A short black is 'espresso', cappuccino comes heaped high with cream (not froth), and tea is served without milk.
A:","For Australians, the idea of 'flat white' coffee is foreign. A short black is 'espresso', cappuccino comes heaped high with cream (not froth), and tea is served without milk.","Pour les Australiens, l'idée d'un « café crème » est étrangère. Un noir court est un « espresso », le cappuccino est rempli de crème (pas de mousse) et le thé est servi sans lait.","Pour les Australiens, l'idée de café 'flat white' est étrangère. Un espresso court est 'espresso', le cappuccino est servi avec de la crème (pas de mousse), et le thé est servi sans lait.",68.56196623847939,48.977083418603286,5.65625,5.03125,fra_Latn
"Translate the following sentence from English to French:
Q: The hot chocolate is up to Belgian standards. Fruit juices are pricey but excellent.
A:",The hot chocolate is up to Belgian standards. Fruit juices are pricey but excellent.,Le chocolat chaud est conforme aux normes belges. Les jus de fruits sont chers mais excellents.,Le chocolat chaud est à la hauteur des normes belges. Les jus de fruits sont chers mais excellents.,83.29896492533888,74.0609366763812,1.4453125,1.375,fra_Latn
"Translate the following sentence from English to French:
Q: Many trips to the reef are made all year around, and injuries due to any of these causes on the reef are rare.
A:","Many trips to the reef are made all year around, and injuries due to any of these causes on the reef are rare.","De nombreux voyages sur le récif sont effectués tout au long de l'année, et les blessures dues à l'une de ces causes sur le récif sont rares.","Beaucoup de voyages sont effectués sur le récif tout au long de l'année, et les blessures dues à l'une de ces causes sur le récif sont rares.",86.6259421797805,81.49362898680016,2.109375,1.1171875,fra_Latn
"Translate the following sentence from English to French:
Q: Still, take advice from authorities, obey all signs, and pay close attention to safety warnings.
A:","Still, take advice from authorities, obey all signs, and pay close attention to safety warnings.","Néanmoins, suivez les conseils des autorités, obéissez à tous les panneaux et prêtez une attention particulière aux avertissements de sécurité.","Cependant, suivez les conseils des autorités, respectez tous les panneaux et faites attention aux avertissements de sécurité.",66.87745713141962,50.679725727048655,0.44140625,0.34179688,fra_Latn
"Translate the following sentence from English to French:
Q: Box jellyfish occur near beaches and near river estuaries from October to April north of 1770. They can occasionally be found outside these times.
A:",Box jellyfish occur near beaches and near river estuaries from October to April north of 1770. They can occasionally be found outside these times.,"D'octobre à avril, au nord de 1770, les méduses-boîtes arrivent près des plages et des estuaires de rivières. Elles peuvent également parfois être aperçues en dehors de cette période.",Les méduses de boîtes se produisent près des plages et près des estuaires de rivières d'octobre à avril au nord de 1770. Ils peuvent parfois être trouvés en dehors de ces moments.,61.95607916694331,37.69493943630808,7.6875,8.9375,fra_Latn
"Translate the following sentence from English to French:
Q: Sharks do exist, however they rarely attack humans. Most sharks are scared of humans and would swim away.
A:","Sharks do exist, however they rarely attack humans. Most sharks are scared of humans and would swim away.","Les requins existent, mais ils attaquent rarement les humains. La plupart d'entre eux ont peur des humains et s'en écarteraient.","Les requins existent, cependant ils attaquent rarement les humains. La plupart des requins ont peur des humains et ils s'enfuient.",72.46252574498395,51.74135388923547,0.64453125,1.1328125,fra_Latn
"Translate the following sentence from English to French:
Q: Saltwater Crocodiles do not actively live in the ocean, their primary habitat is in river estuaries north from Rockhampton.
A:","Saltwater Crocodiles do not actively live in the ocean, their primary habitat is in river estuaries north from Rockhampton.","Les crocodiles d’eau salée ne vivent pas activement dans l’océan, leur habitat principal se trouve dans les estuaires des rivières au nord de Rockhampton.","Les crocodiles de mer ne vivent pas activement dans l'océan, leur habitat principal est dans les estuaires de rivière au nord de Rockhampton.",74.17169560558101,56.72982917896282,2.515625,2.171875,fra_Latn
"Translate the following sentence from English to French:
Q: Booking in advance gives the traveller peace of mind that they will have somewhere to sleep once they arrive at their destination.
A:",Booking in advance gives the traveller peace of mind that they will have somewhere to sleep once they arrive at their destination.,La réservation à l'avance donne au voyageur la tranquillité d'esprit de savoir qu'il aura un endroit où dormir une fois arrivé à destination.,Réserver à l'avance donne au voyageur la tranquillité d'esprit qu'il aura un endroit où dormir une fois qu'il arrive à sa destination.,76.44411293292693,64.13169901084218,0.5859375,0.69921875,fra_Latn
"Translate the following sentence from English to French:
Q: Travel agents often have deals with specific hotels, although you may find it possible to book other forms of accommodation, like camping grounds, through a travel agent.
A:","Travel agents often have deals with specific hotels, although you may find it possible to book other forms of accommodation, like camping grounds, through a travel agent.","Les agences de voyage ont souvent des accords avec des hôtels spécifiques, mais vous pouvez également réserver par l'intermédiaire d'agences de voyage d'autres types d'hébergement, comme des aires de camping.","Les agents de voyage ont souvent des offres avec des hôtels spécifiques, bien que vous puissiez trouver possible de réserver d'autres formes d'hébergement, comme des terrains de camping, par un agent de voyage.",60.388758456565924,36.697691591916175,3.765625,4.875,fra_Latn
"Translate the following sentence from English to French:
Q: Travel agents usually offer packages that include breakfast, transportation arrangements to/from the airport or even combined flight and hotel packages.
A:","Travel agents usually offer packages that include breakfast, transportation arrangements to/from the airport or even combined flight and hotel packages.","Les agences de voyage proposent généralement des forfaits comprenant le petit déjeuner, le service de transport depuis/vers l'aéroport ou même des forfaits combinant le vol et l'hébergement.","Les agences de voyage proposent généralement des forfaits qui comprennent le petit déjeuner, des arrangements de transport pour/de l'aéroport ou même des forfaits combinés vol et hôtel.",71.29379829100849,56.81662504991652,1.3515625,1.0625,fra_Latn
"Translate the following sentence from English to French:
Q: They can also hold the reservation for you if you need time to think about the offer or procure other documents for your destination (e.g. visa).
A:",They can also hold the reservation for you if you need time to think about the offer or procure other documents for your destination (e.g. visa).,"Ils peuvent également retenir la réservation pour vous si vous avez besoin de temps pour réfléchir à l'offre ou vous procurer d'autres documents nécessaires pour votre destination (par exemple, un visa).","Ils peuvent également réserver la place pour vous si vous avez besoin de temps pour réfléchir à l'offre ou obtenir d'autres documents pour votre destination (par exemple, visa).",76.02559749277845,61.47434370429863,1.1875,1.1015625,fra_Latn
"Translate the following sentence from English to French:
Q: Any amendments or requests though should be coursed through the travel agent first and not directly with the hotel.
A:",Any amendments or requests though should be coursed through the travel agent first and not directly with the hotel.,Toute modification ou demande doit cependant être adressée à l’agence de voyages d’abord et non directement à l’hôtel.,,0.0,0.0,8.5,20.25,eng_Latn
"Translate the following sentence from English to French:
Q: For some festivals, the vast majority of the attendants to music festivals decide to camp on site, and most attendants consider it a vital part of the experience.
A:","For some festivals, the vast majority of the attendants to music festivals decide to camp on site, and most attendants consider it a vital part of the experience.","Lors de certains festivals de musique, la grande majorité des participants décident de camper sur place, et la plupart considèrent que cela fait partie intégrante de l'expérience.","Pour certains festivals, la majorité des participants à des festivals de musique décident de camper sur place, et la plupart des participants considèrent cela comme une partie essentielle de l'expérience.",69.97127282620805,52.185235283029975,1.2890625,1.46875,fra_Latn
"Translate the following sentence from English to French:
Q: If you want to be close to the action you're going to have to get in early to get a camping site close to the music.
A:",If you want to be close to the action you're going to have to get in early to get a camping site close to the music.,"Si vous voulez participer de près à l'événement musical, vous allez devoir arriver tôt pour trouver un aire de camping bien placée.","Si vous voulez être proche de l'action, vous devrez vous mettre tôt pour obtenir un site de camping près de la musique.",36.711999032752765,11.03860431265191,6.84375,7.3125,fra_Latn
"Translate the following sentence from English to French:
Q: Remember that even though music on the main stages may have finished, there may be sections of the festival that will keep playing music until late into the night.
A:","Remember that even though music on the main stages may have finished, there may be sections of the festival that will keep playing music until late into the night.","N'oubliez pas que même si les spectacles musicaux sont terminés sur les scènes principales, d'autres spectacles musicaux peuvent se poursuivre jusqu'à tard dans la nuit sur d'autres sites du festival.","N'oubliez pas que même si la musique sur les scènes principales a peut-être terminé, il peut y avoir des sections du festival qui continueront à jouer de la musique jusqu'à tard dans la nuit.",51.371758325429354,34.91907900044823,1.984375,2.03125,fra_Latn
"Translate the following sentence from English to French:
Q: Some festivals have special camping areas for families with young children.
A:",Some festivals have special camping areas for families with young children.,Certains festivals disposent d'aires de camping spéciales pour les familles avec de jeunes enfants.,Certains festivals ont des zones de camping spéciales pour les familles avec des enfants.,73.59057762278987,47.87117571480141,0.47265625,0.45703125,fra_Latn
"Translate the following sentence from English to French:
Q: If crossing the Northern Baltic in winter, check the cabin location, as going through ice causes quite horrible noise for those most affected.
A:","If crossing the Northern Baltic in winter, check the cabin location, as going through ice causes quite horrible noise for those most affected.","Si vous traversez le nord de la Baltique en hiver, veillez à vérifier l'emplacement de la cabane, car la traversée de la glace peut provoquer des bruits insupportables au niveau des cabanes les plus exposées.","Si vous traversez la mer du Nord en hiver, vérifiez la position de la cabine, car le passage à travers la glace provoque un bruit assez horrible pour ceux qui sont le plus affectés.",39.22903437096844,15.322497342856005,2.015625,2.40625,fra_Latn
"Translate the following sentence from English to French:
Q: Saint Petersburg cruises include time in town. Cruise passengers are exempted from visa requirements (check the terms).
A:",Saint Petersburg cruises include time in town. Cruise passengers are exempted from visa requirements (check the terms).,Les croisières à Saint-Pétersbourg incluent du temps passé dans la ville. Les passagers des croisières sont exemptés de l'obligation de visa (voir les conditions).,Les croisières Saint-Pétersbourg comprennent du temps en ville. Les passagers de croisière sont exemptés des exigences de visa (vérifiez les conditions).,63.40945196180721,35.61439422796628,2.328125,2.234375,fra_Latn
"Translate the following sentence from English to French:
Q: Casinos typically make many efforts to maximize time and money spent by guests. Windows and clocks are usually absent, and exits can be hard to find.
A:","Casinos typically make many efforts to maximize time and money spent by guests. Windows and clocks are usually absent, and exits can be hard to find.","Les casinos font généralement de nombreux efforts pour maximiser le temps et l’argent dépensés par les clients. On y trouve rarement des fenêtres et des horloges, et les sorties peuvent être difficiles à repérer.","Les casinos font généralement de grands efforts pour maximiser le temps et l'argent dépensés par les clients. Les fenêtres et les horloges sont généralement absentes, et les sorties peuvent être difficiles à trouver.",75.6611166818417,59.46029546972295,1.546875,1.265625,fra_Latn
"Translate the following sentence from English to French:
Q: They usually have special food, drink and entertainment offers, to keep guests in a good mood, and keep them at the premise.
A:","They usually have special food, drink and entertainment offers, to keep guests in a good mood, and keep them at the premise.","Ils proposent généralement des offres spéciales de plats, de boissons et de divertissements afin de maintenir la bonne humeur des invités et de les garder sur place.","Ils ont généralement des offres spéciales de nourriture, de boissons et de divertissement, pour garder les clients dans un bon humeur, et les garder sur le site.",56.9247785242524,39.463330767443985,3.703125,3.859375,fra_Latn
"Translate the following sentence from English to French:
Q: Some venues offer alcoholic beverages on the house. However, drunkenness impairs judgement, and all good gamblers know the importance of staying sober.
A:","Some venues offer alcoholic beverages on the house. However, drunkenness impairs judgement, and all good gamblers know the importance of staying sober.","Sur certains sites, ce sont les locaux qui proposent gratuitement des boissons alcoolisées. Néanmoins, l'ivresse altère le jugement, et tous les bons joueurs sache que c'est crucial de rester sobre.","Certains lieux proposent des boissons alcoolisées à la maison. Cependant, l'ivresse altère le jugement, et tous les bons joueurs savent l'importance de rester en état de sobriété.",55.75791450576866,44.17171096458759,5.5,6.3125,fra_Latn
"Translate the following sentence from English to French:
Q: Anyone who's going to drive at high latitudes or over mountain passes should consider the possibility of snow, ice, or freezing temperatures.
A:","Anyone who's going to drive at high latitudes or over mountain passes should consider the possibility of snow, ice, or freezing temperatures.","Quiconque se rend en voiture à des latitudes élevées ou franchit des cols de montagne doit envisager la possibilité de neige, de glace ou de températures glaciales.",,0.0,0.0,20.625,15.625,eng_Latn
"Translate the following sentence from English to French:
Q: On icy and snowy roadways, friction is low and you cannot drive as if you were on bare asphalt.
A:","On icy and snowy roadways, friction is low and you cannot drive as if you were on bare asphalt.","Sur les routes glacées et enneigées, le frottement est faible et vous ne pouvez pas conduire comme si vous étiez sur l'asphalte nu.","Sur les routes glissantes et enneigées, la friction est faible et vous ne pouvez pas conduire comme si vous étiez sur de l'asphalte nu.",81.50969520870851,66.44076902592732,2.0625,1.890625,fra_Latn
"Translate the following sentence from English to French:
Q: During blizzards, enough snow to get you stuck can fall in very little time.
A:","During blizzards, enough snow to get you stuck can fall in very little time.","Pendant les blizzards, il peut tomber en très peu de temps assez de neige pour vous bloquer.","Pendant les blizzards, assez de neige pour vous embourber peut tomber en très peu de temps.",81.19792609019417,66.51557976544797,2.078125,2.234375,fra_Latn
"Translate the following sentence from English to French:
Q: Visibility may also be restricted by falling or blowing snow or by condensation or ice on vehicle windows.
A:",Visibility may also be restricted by falling or blowing snow or by condensation or ice on vehicle windows.,La visibilité peut également être limitée par des chutes de neige ou de la poudrerie ou par la condensation ou la glace sur les vitres des véhicules.,La visibilité peut également être limitée par la neige tombante ou soufflée ou par la condensation ou la glace sur les vitres des véhicules.,77.42984800135527,66.64820937601448,0.53125,0.88671875,fra_Latn
"Translate the following sentence from English to French:
Q: On the other hand, icy and snowy conditions are normal in many countries, and traffic goes on mostly uninterrupted all year round.
A:","On the other hand, icy and snowy conditions are normal in many countries, and traffic goes on mostly uninterrupted all year round.","D'autre part, la présence de glace et de neige est normale dans de nombreux pays, et la circulation est pratiquement ininterrompue toute l'année.","D'autre part, les conditions glacées et enneigées sont normales dans de nombreux pays, et le trafic se poursuit principalement sans interruption toute l'année.",50.40144789232747,31.43111458315944,1.1015625,1.5390625,fra_Latn
"Translate the following sentence from English to French:
Q: Safaris are perhaps the greatest tourism draw in Africa and the highlight for many visitors.
A:",Safaris are perhaps the greatest tourism draw in Africa and the highlight for many visitors.,Les safaris sont peut-être le plus grand attrait touristique en Afrique et le moment le plus marquant pour de nombreux visiteurs.,Les safaris sont peut-être le plus grand attrait touristique en Afrique et le point culminant pour de nombreux visiteurs.,83.35495394363004,77.74501859725707,0.640625,0.5703125,fra_Latn
"Translate the following sentence from English to French:
Q: The term safari in popular use refers to overland travel to view the stunning African wildlife, particularly on savanna.
A:","The term safari in popular use refers to overland travel to view the stunning African wildlife, particularly on savanna.","Dans le langage courant, le terme « safari » désigne une excursion sur la terre africaine, et en particulier dans la savane, ayant pour but d'assister au spectacle saisissant des animaux sauvages dans leur milieu.","Le terme safari en usage populaire fait référence au voyage en terre pour observer la faune africaine étonnante, en particulier sur les savanes.",27.36874034954096,2.2150608066669313,2.78125,3.609375,fra_Latn
"Translate the following sentence from English to French:
Q: Some animals, such as elephants and giraffes, tend to approach closely to cars and standard equipment will allow good viewing.
A:","Some animals, such as elephants and giraffes, tend to approach closely to cars and standard equipment will allow good viewing.","Certains animaux, tels que les éléphants et les girafes, ont tendance à s’approcher de près des voitures et l’équipement standard permet de bien les observer.","Certains animaux, tels que les éléphants et les girafes, ont tendance à s'approcher de près des voitures et l'équipement standard permet une bonne vue.",80.4083865936057,74.14296188121246,2.296875,2.671875,fra_Latn
"Translate the following sentence from English to French:
Q: Lions, cheetahs and leopards are sometimes shy and you will see them better with binoculars.
A:","Lions, cheetahs and leopards are sometimes shy and you will see them better with binoculars.","Les lions, les guépards et les léopards sont parfois timides et vous les verrez mieux avec des jumelles.","Les lions, les chita et les panthères sont parfois timides et vous les verrez mieux avec des jumelles.",79.29491735615272,66.18136169231309,4.3125,5.375,fra_Latn
"Translate the following sentence from English to French:
Q: A walking safari (also called a ""bush walk"", ""hiking safari"", or going ""footing"") consists of hiking, either for a few hours or several days.
A:","A walking safari (also called a ""bush walk"", ""hiking safari"", or going ""footing"") consists of hiking, either for a few hours or several days.","Un safari à pied (également appelé « marche en brousse », « safari pédestre » ou « footing ») consiste à faire de la randonnée, soit pendant quelques heures, soit pendant plusieurs jours.","Un safari à pied (également appelé ""bush walk"", ""randonnée"", ou ""going footing"") consiste à marcher, soit pendant quelques heures ou plusieurs jours.",56.5057637794482,24.023941853606527,6.28125,6.09375,fra_Latn
"Translate the following sentence from English to French:
Q: The Paralympics will take place from 24 August to 5 September 2021. Some events will be held in other locations throughout Japan.
A:",The Paralympics will take place from 24 August to 5 September 2021. Some events will be held in other locations throughout Japan.,Les paralympiques se tiendront du 24 août au 5 septembre 2021. Certains événements se tiendront dans d’autres localisations à travers le Japon.,Les Jeux Paralympiques auront lieu du 24 août au 5 septembre 2021. Certains événements auront lieu dans d'autres endroits du Japon.,56.90595987459519,39.69023928538994,1.109375,0.7109375,fra_Latn
"Translate the following sentence from English to French:
Q: Tokyo will be the only Asian city to have hosted two summer Olympics, having hosted the games in 1964.
A:","Tokyo will be the only Asian city to have hosted two summer Olympics, having hosted the games in 1964.","Tokyo sera la seule ville asiatique à avoir accueilli deux Jeux olympiques d'été, après avoir accueilli les Jeux en 1964.","Tokyo sera la seule ville asiatique à avoir accueilli deux Jeux olympiques d'été, ayant accueilli les jeux en 1964.",84.92547152662198,80.3802689654438,0.5390625,0.58984375,fra_Latn
"Translate the following sentence from English to French:
Q: If you booked your flights and accommodation for 2020 before the postponement was announced, you may have a tricky situation.
A:","If you booked your flights and accommodation for 2020 before the postponement was announced, you may have a tricky situation.","Si vous avez réservé vos vols et votre hébergement en 2020 avant l'annonce du report, vous risquez d'être confronté à une situation délicate.","Si vous avez réservé vos vols et votre hébergement pour 2020 avant l'annonce du report, vous pourriez avoir une situation délicate.",76.76522152373474,65.26830531906171,0.9375,0.90234375,fra_Latn
"Translate the following sentence from English to French:
Q: Cancellation policies vary, but as of late March most coronavirus-based cancellation policies don't extend to July 2020, when the Olympics had been scheduled.
A:","Cancellation policies vary, but as of late March most coronavirus-based cancellation policies don't extend to July 2020, when the Olympics had been scheduled.","Les politiques d'annulation varient, mais à partir de fin mars, la plupart des politiques d'annulation basées sur les coronavirus ne s'étendent pas jusqu'en juillet 2020, date à laquelle les Jeux olympiques avaient été prévus.","Les politiques d'annulation varient, mais à partir de fin mars, la plupart des politiques d'annulation basées sur le coronavirus ne s'étendent pas à juillet 2020, lorsque les Jeux Olympiques avaient été prévus.",84.35834919830441,70.71495732026857,2.5,3.578125,fra_Latn
"Translate the following sentence from English to French:
Q: It's expected that most event tickets will cost between ¥2,500 and ¥130,000, with typical tickets costing around ¥7,000.
A:","It's expected that most event tickets will cost between ¥2,500 and ¥130,000, with typical tickets costing around ¥7,000.","On s'attend à ce que la plupart des billets d'événements coûtent entre 2 500 et 130 000 yens, les billets typiques coûtant environ 7 000 yens.","On s'attend à ce que la plupart des billets d'événements coûtent entre ¥2,500 et ¥130,000, avec des billets typiques coûtant environ ¥7,000.",75.00750550648706,62.326638962623385,2.203125,4.0,fra_Latn
"Translate the following sentence from English to French:
Q: Ironing damp clothes can help them dry. Many hotels have an iron and ironing board available for loan, even if one is not present in the room.
A:","Ironing damp clothes can help them dry. Many hotels have an iron and ironing board available for loan, even if one is not present in the room.","En repassant les vêtements humides, on peut les faire sécher plus facilement. De nombreux hôtels disposent d'un fer et d'une planche à repasser qui peuvent être prêtés, même s'il n'y en a pas dans les chambres.","Repasser les vêtements mouillés peut les aider à sécher. De nombreux hôtels disposent d'un fer et d'une planche à repasser à disposition, même s'il n'y en a pas dans la chambre.",61.71669309118724,54.006912025916925,1.2578125,0.79296875,fra_Latn
